"Aquifer","CS_max","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","constant","crpkHaKm2","lat_c","lon_c","pet_mm","prec_mm","CC","CntrNm","urbkHaKm2","type","GW","Ir","IrNeed0","IrNeed3","IrNeed6","OverGW0","OverGW3","OverGW6","OverIR0","OverIR3","OverIR6","crp","giniIr","giniGw","giniCr","giniUnsustIr","giniUnsustGw","giniCSI","aq_id","RiverBorder"
"Great Bend Prairie",9995.83181458708,0.148396472699133,1.58023282906877,9.77673504556983,121.644747400018,1.01799603731388,18156.4074864822,1,0.501837992770102,37.8951396616989,-98.7969525296547,1206.12106568889,54.2218919326687,"USA","United States",0.00010890491913059,"ctrl",0.0978063656943094,0.0978063656943094,0.502702781997979,0.502702781997979,0.502702781997979,0.0978063656943094,0.0801241303892248,0.00161963728620704,0.0978063656943094,0.0801241303892248,0.00161963728620704,0.502702781997979,-0.0134059582911199,-0.0134059582911199,0.102565768095457,-0.0524592888933548,-0.0524592888933548,0.00173106362071906,1213,FALSE
"Northern High Plains",7839.929028645,0.149562001659819,10.9982222699801,27.6435459328086,96.0693873416415,1.32884384590509,259021.548961655,1,0.285723514711157,41.3386735616577,-100.998880766143,978.915289691596,45.7891328440241,"USA","United States",9.77270557009779e-05,"ctrl",0.0864829171682086,0.0882060215229865,0.285356974614347,0.283498917876046,0.262720168067816,0.0864829171682086,0.0832991854846207,0.0162400155529119,0.0882060215229865,0.0849307779702278,0.0173518241668447,0.285356974614347,0.186341156340001,0.191877834461273,0.265522167293386,0.204265156153666,0.212383946405527,0.0917026335396025,1214,FALSE
"Central High Plains",9288.11968116888,0.176858996466342,0.0840872886505396,16.0860204453761,104.873164335878,1.228866779214,71780.5358136527,1,0.312241329311217,36.7462967911483,-101.579325731123,1359.12989260513,36.243138796632,"USA","United States",0.000110246968860329,"ctrl",0.107369204877381,0.108753611314193,0.31227121234136,0.311233276391396,0.309640048429418,0.107369204877381,0.104687009579132,0.0823392878530207,0.108753611314193,0.106012192934419,0.0836626617888392,0.31227121234136,0.113007941264372,0.108098996868366,0.200625004935636,0.114957951198061,0.109938990998031,-0.0429218178998163,1215,FALSE
"Southern High Plains",9507.25785744509,0.21348111186948,13.1301606667552,6.95893461676269,241.827001588229,1.36758778528931,74911.4397456269,1,0.343908623833076,33.6598767738876,-102.513599605363,1558.73577965292,32.7504894757094,"USA","United States",0.000649891810615902,"ctrl",0.119894689258452,0.120303839231502,0.343670984424808,0.337134864767034,0.332434225506575,0.119894689258452,0.118211482314746,0.118067266191157,0.120303839231502,0.118537863822755,0.118393647699166,0.343670984424808,0.239394485471532,0.239722440819572,0.169479500231825,0.254212038704611,0.254375682807699,0.0598426397885375,1216,FALSE
"Confined Claiborne Near Jackson",9357.36668046154,0.00537828053956187,67.6295481370557,2.22101418834919,668.796056730298,2.09894364295428,9612.29876465963,1,0.0555911202078607,32.3226606469304,-89.8809037874979,1049.65942595313,125.221226128226,"USA","United States",0.0030806506981397,"ctrl",0.000925378854570907,0.000925378854570907,0.0557722594360535,0.0353428988974669,0,0.000925378854570907,0.000407821127686937,0,0.000925378854570907,0.000407821127686937,0,0.0557722594360535,-0.0766285216071445,-0.0766285216071445,-0.13202621932011,-0.528727439703137,-0.528727439703137,-0.0717857294131679,1217,FALSE
"Eastern Mississippi Embayment",8751.49604301004,0.0105189242343485,32.1124677098225,1.37800803421687,406.02222221985,2.16576343421678,60650.4280353367,1,0.14708869832576,34.09171028662,-89.1092406225263,1018.49922216102,122.488219876837,"USA","United States",0.00156641930818901,"ctrl",0.00208339917838964,0.00208339917838964,0.147805285151381,0.13794201544294,0,0.00208339917838964,0.000369008076607735,0,0.00208339917838964,0.000369008076607735,0,0.147805285151381,-0.170748045072283,-0.170748045072283,-0.608514607623947,-0.0135078786899818,-0.0135078786899818,-0.347922076819162,1218,FALSE
"Central Mississippi Embayment",8457.50478859509,0.352458329849403,21.3113190690592,2.43834507248239,307.02516431369,1.92353218852994,89597.3381426328,1,0.50013405428241,34.4086581865601,-90.8924837678921,1035.72678889467,115.736495999647,"USA","United States",0.000676152949454009,"ctrl",0.212486071081557,0.212765004799661,0.49995736537974,0.497974906668507,0.00711803009164283,0.212486071081557,0.138857202433766,0,0.212765004799661,0.139058032452175,0,0.49995736537974,0.0632440422118732,0.0663550708460822,0.0104854137628396,0.114857614630635,0.116261905895024,0.0527084477625833,1219,FALSE
"Western Mississippi Embayment",8606.94884824402,0.00300101158230682,16.0912767391976,1.27907060944362,337.613334633052,2.71854196441925,34256.0491758016,1,0.00955255097097351,33.1980450644801,-92.6814186736184,1045.67159711283,115.87551522157,"USA","United States",0.000673617463997322,"ctrl",0.000196511846281357,0.000370933510457148,0.00965048763501429,0.00473331184454243,0,0.000196511846281357,5.63663787265173e-05,0,0.000370933510457148,5.63663787265173e-05,0,0.00965048763501429,0.162875558672845,0.459961170980859,-0.546979661405173,0.822191603990489,0.822191603990489,-0.322257739589336,1220,FALSE
"Eastern Carrizo-Wilcox",8658.10691974124,0.00251330003727067,23.7352063182495,0.933797694731108,399.598110332184,2.3964413814435,57255.4357049934,1,0.0226989533834594,32.2519331261759,-94.5782676835497,1117.69604970316,99.6048759752596,"USA","United States",0.00115311340936926,"ctrl",0.000506419452234749,0.00105626812912828,0.0227209050319546,0.0174874532807782,0.00128070255525772,0.000506419452234749,0,0,0.00105626812912828,0,0,0.0227209050319546,0.670237121795423,0.771468032218542,0.697819428571161,NA,NA,0.3304177836023,1221,FALSE
"Central Carrizo-Wilcox",9764.90389900627,0.0105004727502582,18.8297140412039,1.0092687252469,288.947264208867,1.15405207549582,19659.5789262929,1,0.0418873018219658,30.838911762781,-96.5283303772825,1237.58349261786,84.3348829329685,"USA","United States",0.00055366128429255,"ctrl",0.00295448912020988,0.00295448912020988,0.041960818401013,0.0417181449927702,0.0250257538932628,0.00295448912020988,0.00212973518941886,0,0.00295448912020988,0.00212973518941886,0,0.041960818401013,-0.152766859649311,-0.152766859649311,-0.151994271801182,-0.161056078392904,-0.161056078392904,0.00472917217800051,1222,FALSE
"Western Carrizo-Wilcox",6499.73365090889,0.0227024035540226,23.0088506587973,11.9351710909895,213.529357281348,2.70014325478767,38113.0654082084,1,0.0540679153644308,28.7039840216346,-98.85010097671,1378.45591959372,52.8229242936629,"USA","United States",0.000476118041657458,"treat",0.00361043791303923,0.00372391705072021,0.054233161140392,0.0477309499046262,0.0328898768213198,0.00361043791303923,0.0026324696332279,0.0003714525112255,0.00372391705072021,0.00265421612651017,0.0003714525112255,0.054233161140392,0.0611373481380355,0.111511870142449,0.0839394130889739,-0.0491260443170192,-0.0281396382809891,0.0542377616627928,1223,TRUE
"West Salt River Basin",2748.2308194715,0.154711429550968,106.393246943744,1.33712110069157,4499.32435696028,2.11118283722969,3006.33295161142,1,0.109060654070324,33.5408972586131,-112.349850217351,1629.24557617795,15.7115865292499,"USA","United States",0.033591204371154,"ctrl",0.0680214658271779,0.0680214658271779,0.109742440164698,0.107536161712124,0.107112603290248,0.0680214658271779,0.0538435752122258,0.0538435752122258,0.0680214658271779,0.0538435752122258,0.0538435752122258,0.109742440164698,-0.408118919411989,-0.408118919411989,-0.530474211954581,-0.587780645238231,-0.587780645238231,-0.128867396530696,1224,FALSE
"East Salt River Basin",3242.01032865991,0.0738330918123197,64.2424262915346,2.72006630686738,3527.77895519818,2.41316290834808,4157.54003726413,1,0.0679080782593559,33.3441546416459,-111.666337554454,1595.6228326935,20.793593953247,"USA","United States",0.0252052215261958,"ctrl",0.0228324523264835,0.0379396484514882,0.0680241473611118,0.0660669941499346,0.0658778510557114,0.0228324523264835,0.0191456447066606,0.0191456447066606,0.0379396484514882,0.0340438242474144,0.0340438242474144,0.0680241473611118,-0.386793021436638,-0.216873368089977,-0.394002705810325,-0.457151476380874,-0.303187789499211,-0.15858272243071,1225,FALSE
"Avra Valley",3778.90763460853,0.0186485220268509,12.4453769722169,13.6327814109112,186.54135799306,2.57814383458023,5431.94190706357,1,0.0154496230720581,32.1307034872781,-111.297257184166,1511.54453441232,29.7019305511745,"USA","United States",0.000542727560351485,"treat",0.0061213328379413,0.00653207954092536,0.01536773817769,0.0121931808796376,0.0110817353148752,0.0061213328379413,0.00588985497863855,0.00588985497863855,0.00653207954092536,0.00626576533719787,0.00626576533719787,0.01536773817769,0.352149258370216,0.336399562459943,0.383265947014895,0.41896482226208,0.408240617557622,0.0497078237995934,1226,FALSE
"Upper Santa Cruz Basin",5895.9764008703,0.00884609512176502,72.3604330483243,6.06548447826901,1866.54272590783,2.78526310850701,4165.71812556778,1,0.00348108059777863,32.1596813804029,-110.868267878678,1523.02503783831,32.032209205335,"USA","United States",0.0137321055289934,"ctrl",0.000179804151355623,0.000179804151355623,0.00360082203344639,0.000799523098507204,0.000412019850686382,0.000179804151355623,0.000143523460326713,0.000143523460326713,0.000179804151355623,0.000143523460326713,0.000143523460326713,0.00360082203344639,-0.301704806621769,-0.289481253742407,0.503117533163359,-0.299756337751041,-0.299756337751041,-0.0164035900199471,1227,FALSE
"Williston Basin",7722.41175146936,0.00037064197299457,5.65604650393685,31.3941342080102,83.3991984071971,1.81811111592612,205165.610890337,1,0.190698703277222,47.1785886714968,-103.189791832093,795.515804446399,36.351191784102,"USA","United States",5.1392340567272e-05,"treat",9.52117690815619e-05,0.00191339621689084,0.190694553162185,0.171297103988522,0.0437551097972369,9.52117690815619e-05,0,0,0.00191339621689084,7.7683759432295e-05,0,0.190694553162185,-0.208757970399339,-0.02727826837301,-0.331550963612086,-0.35715819838579,NA,-0.449915321495572,1228,FALSE
"Powder River Basin",5516.67095391954,3.35597380006608e-05,13.8364756361566,45.7598493150446,60.7438095224726,2.43429845583091,63506.923622572,1,0.014637759847884,44.5794606122443,-105.8340769062,878.005189302622,31.1913534555398,"USA","United States",4.94388992902752e-05,"ctrl",0,0.00197169531243033,0.0147144320722997,0.00366044531812704,0.000424734114926585,0,0,0,0.00197169531243033,0.000644127981904709,0,0.0147144320722997,0.00331896935013165,0.850319395317026,-0.391414625482095,0.0478122527226066,NA,-0.424600676403986,1229,FALSE
"Southern Willamette Valley",8876.405715938,0.0117758888305218,51.8383512822894,1.22570392644798,786.921022473611,2.82411337414511,6602.50549303359,1,0.204385843618486,44.3223732007823,-123.004094627292,807.230231564274,115.291402888749,"USA","United States",0.00311995029530877,"ctrl",0.00449930848257997,0.0293777422373237,0.205608803647981,0.168012197898,0,0.00449930848257997,0,0,0.0293777422373237,0,0,0.205608803647981,-0.135238561169303,-0.844524724634317,-0.268150507721712,NA,NA,-0.104569201350504,1230,FALSE
"Central Willamette Valley",9016.01033425016,0.048117099060408,38.346318002606,1.75569232539618,1120.82484301562,2.26164461568455,3938.38339203921,1,0.249784603290899,45.1030306582429,-122.951033517724,766.696723288195,106.052647678762,"USA","United States",0.00528389648354276,"ctrl",0.0188769833896485,0.0458747984691336,0.249303867629135,0.242504848648855,0,0.0188769833896485,0,0,0.0458747984691336,0,0,0.249303867629135,-0.00668473095804512,0.266796376265825,0.135726285531227,NA,NA,-0.00797179093030853,1231,FALSE
"Tualatin and Portland Basins",8926.99383038839,0.00769750544682308,98.8766462611905,1.59232591384741,3059.96580952612,2.78024089792781,4629.02126100375,1,0.0735164239876094,45.5280993214475,-122.648009722035,750.890405798484,124.757923019635,"USA","United States",0.018157566107421,"ctrl",0.00125099296781196,0.0102946741903138,0.0734516015484028,0.0582938038798587,0,0.00125099296781196,0,0,0.0102946741903138,0,0,0.0734516015484028,0.108276571241316,-0.604978747417614,-0.226548780776588,NA,NA,-0.109150471240091,1232,FALSE
"Albuquerque Basin",2938.66955392122,0,80.0629728346954,16.795191785755,1109.17993458808,2.42807619153207,7057.01694957786,1,0.0201535278329896,34.9683178093155,-106.708514739662,1329.89994843662,18.939189735389,"USA","United States",0.00665065941717177,"ctrl",0,0.011664449259343,0.0201670177878513,0.0162299233255809,0.0147493359552788,0,0,0,0.011664449259343,0.0103587599331893,2.88839418079868e-05,0.0201670177878513,-0.209660222791404,NA,-0.393665019624191,-0.371927599437855,NA,0.110001991409329,1233,FALSE
"Espanola Basin",7088.10097773143,0.0116853719527371,31.7383077147948,4.38568556496968,498.866786759739,3.26058893010504,4014.00045056079,1,0.00425599951039344,35.8579724750358,-106.042756397002,1146.92205057005,25.6799814892429,"USA","United States",0.0017953036686409,"ctrl",0.000199439967502266,0.0010229452114186,0.00429184952787246,2.67850351041955e-05,0,0.000199439967502266,3.70558897411196e-06,0,0.0010229452114186,5.21924227143351e-06,0,0.00429184952787246,0.341599715961754,0.131634922672054,NA,0.601565921446909,0.388028766380917,NA,1234,FALSE
"San Luis Valley",5230.83349581314,0.105631780950681,0,16.7297572688809,124.488088583692,2.9181185379866,12661.8048319688,1,0.0815688057904053,37.3017345939475,-105.831903299095,938.444681782416,22.0184999897284,"USA","United States",6.95302675395224e-05,"ctrl",0.0378603797973425,0.0707099537976234,0.0815570535478015,0.080525680239258,0.0799532642800791,0.0378603797973425,0.0376263076481642,0.0145475704504726,0.0707099537976234,0.0704094353890499,0.0244127170836313,0.0815570535478015,0.258861169384335,0.560292471802514,0.340114340790233,0.258996638293214,0.557107814363988,0.0226312811161629,1235,FALSE
"Valle de Juarez and Hueco Bolson",4093.54412370695,0.0172449316645463,88.7815832763734,12.194094055261,1284.42967040694,3.18085838748606,4073.00168830608,1,0.045996762102414,31.6745013076653,-106.102868627656,1538.24977055022,17.3224491048113,"USA","United States",0.0091958227951688,"treat",0.00781303356340062,0.0338915817043003,0.0471408212318973,0.0451257380319759,0.0446479638772886,0.00781303356340062,0.00781303356340062,0.00781303356340062,0.0338915817043003,0.0202798277465484,0.0202798277465484,0.0471408212318973,-0.744256375941181,-0.883434924146556,-0.844118962480426,-0.852695265149978,-0.883434924146556,-0.0760616509475589,1236,TRUE
"Tularosa Basin",1823.78010398319,0.00371588332809265,0,66.8933096516783,85.5003673482559,4.49949681919186,8752.76800885754,1,0.00130046814564768,32.9283800572905,-106.180830322459,1491.7981580948,18.8288736797973,"USA","United States",0.000272418485013955,"ctrl",0.000447387073832301,0.000447387073832301,0.00129874405294601,0.000921002328402884,0.000921002328402884,0.000447387073832301,0.000437993819343566,0.000437993819343566,0.000447387073832301,0.000437993819343566,0.000437993819343566,0.00129874405294601,0.17491665604056,0.310819830549185,0.406880749930752,0.168839257669267,0.289939716960847,0.145219446875853,1237,FALSE
"Mesilla Valley",6009.45727499856,0,143.631342824397,0.730244799926575,2033.75040823295,2.418818271256,980.263819067989,1,0.248559401055425,32.1342270445588,-106.716559102042,1510.3467413744,17.4187661248046,"USA","United States",0.016234529896936,"ctrl",0,0.199469139599197,0.248879123480825,0.245349980023166,0.245349980023166,0,0,0,0.199469139599197,0.198578025258328,0.198578025258328,0.248879123480825,0.0298965293889373,NA,0.0261015766036891,0.0332245510775985,NA,0.578500516140485,1238,TRUE
"Rincon Valley",7777.90290692595,0,180.47287160349,0.518256219696839,261.888665609905,2.74096032152174,263.728693633216,1,0.275344527997785,32.7165063693099,-107.184637139331,1511.93503366394,19.9982324587631,"USA","United States",0,"ctrl",0,0.142505952292241,0.276574994219888,0.183783045544791,0.183783045544791,0,0,0,0.142505952292241,0.140891679862041,0.140891679862041,0.276574994219888,-0.0388202162271603,NA,0.00813794383120381,0.00198551912411238,NA,-0.0118946318351554,1239,FALSE
"Lolo-Bitterroot Valley",7464.79661984093,0,0,22.9570979921916,133.301904403344,1.60645304877092,1377.2622894602,1,0.0521414926635799,46.3633423906703,-114.087051811777,757.783154828205,28.9395149195375,"USA","United States",0.000380509203190444,"ctrl",0,0.0299510953757884,0.0522167554249608,0.0506189133771001,0.0413014288932287,0,0,0,0.0299510953757884,0,0,0.0522167554249608,-0.0502623246711531,NA,-0.103053912742198,NA,NA,-0.0144661007092048,1240,FALSE
"Mission Valley and Irvine Flats",7816.73955434313,0,0,29.53086390954,130.213599790582,2.61851308405206,1150.9998871573,1,0.12660167139462,47.5111534253006,-114.186949637703,758.0926879393,37.7767549882279,"USA","United States",0,"ctrl",0,0.0493351755760666,0.127114504527672,0.123123057880801,0.111238955231838,0,0,0,0.0493351755760666,0,0,0.127114504527672,0.0489081907099509,NA,-0.0783210806093706,NA,NA,0.00060316446757136,1241,FALSE
"Little Bitterroot Valley",7769.07106073184,0,0,29.425385039726,98.4029443958773,2.98948377570286,359.002607992074,1,0.0658849340541625,47.6471409187556,-114.57330646327,766.452040979427,36.6596954202961,"USA","United States",0,"ctrl",0,0.0188584487269345,0.0662735461210047,0.0542222756381201,7.98106789004677e-07,0,0,0,0.0188584487269345,0.0173032553278656,0,0.0662735461210047,-0.0262628882568654,NA,0.0999915040356962,0.0264680481468055,NA,-0.0023339372280784,1242,FALSE
"Lower Santa Ynez Valley",9846.6646184325,0.167485423444899,39.7467867152015,0,705.143220693876,1.98320072157974,399.762745668849,1,0.106815922324962,34.6517851476579,-120.379814084864,1012.58992277378,31.7965571583132,"USA","United States",0.00636735913304731,"ctrl",0.0105941179642693,0.0105941179642693,0.106275130246297,0.0954113064827201,0,0.0105941179642693,0.00770439216413552,0,0.0105941179642693,0.00770439216413552,0,0.106275130246297,-0.247309632415828,-0.247309632415828,0.507962798146654,-0.381938376873304,-0.381938376873304,-0.0812083341490875,1243,FALSE
"Upper Santa Ynez Valley",9877.79755531919,0.164222567089226,6.21876580236796,2.65427691913667,467.999895377426,2.26779891541265,369.382364764731,1,0.0203719675734909,34.641528170909,-120.033071239127,1137.75485438176,33.7479358177496,"USA","United States",0,"ctrl",0.00378147378446201,0.00378147378446201,0.020135730034908,0.0164534507138109,0,0.00378147378446201,0.00378147378446201,0,0.00378147378446201,0.00378147378446201,0,0.020135730034908,0.175535701961984,0.175535701961984,-0.292497458094663,0.151302125468117,0.151302125468117,-0.0197124574969871,1244,FALSE
"Milford-Blackrock Subarea",3177.26943173809,0,0,8.72309365493419,114.565179108024,3.02496590747999,1536.50986761116,1,0.0398179562222111,38.3761292073937,-113.056033764011,1200.37390588256,19.33973271065,"USA","United States",0,"ctrl",0,0.0267848577278293,0.0398227691690245,0.0391623560025633,0.0376772943988456,0,0,0,0.0267848577278293,0.0260251741918425,0.0260251741918425,0.0398227691690245,-0.124381703384783,NA,-0.136697889180017,-0.0972248764793906,NA,0.0796303072861315,1245,FALSE
"Beryl-Enterprise Subarea",3484.2723421667,0.0762088718800395,0,13.0495418488092,87.7749917763818,2.97996546080343,1541.54999599983,1,0.0706881739504755,37.8019499503347,-113.668356490171,1209.3530759584,23.4905463643098,"USA","United States",0,"ctrl",0.0401478584246353,0.0462307303307566,0.0706944781800886,0.0662131331266442,0.0634980792029273,0.0401478584246353,0.0398287776418939,0.0398287776418939,0.0462307303307566,0.0459116495480152,0.0459116495480152,0.0706944781800886,-0.477468468762302,-0.417385656530344,-0.557482064481632,-0.5196084873395,-0.457975618014501,-0.536782735651413,1246,FALSE
"Lund Subarea",2899.50274076204,0,0,9.85177933647036,69.7207797889895,3.12272019850993,988.134605799275,1,0.00135843927873213,37.8957109889673,-113.327585854891,1214.75978912582,22.5975749308299,"USA","United States",0,"ctrl",0,0,0.00135814491169057,1.97914951148222e-06,1.97914951148222e-06,0,0,0,0,0,0,0.00135814491169057,NA,NA,-0.456077084875573,NA,NA,-0.277227165449477,1247,FALSE
"Ashley Valley",5327.30374355737,0,0,0.153315294634676,956.633238794298,1.56412950277492,315.69541989539,1,0.178831138338475,40.4728024929612,-109.560613635868,915.292979355885,20.0938784618033,"USA","United States",0.00420054733714395,"ctrl",0,0.129459007646096,0.177236797105704,0.176657166460925,0.154454649200949,0,0,0,0.129459007646096,0.0903261862317771,0.0903261862317771,0.177236797105704,0.21739408387834,NA,0.258036517275115,0.199967644729244,NA,-0.0133053905669496,1248,FALSE
"Roosevelt Valley and Uinta River Basin and Pelican Lake region",5654.18389976643,0,0,23.0196897919667,96.7461559569803,1.44041070687983,1911.70664297255,1,0.106193503848533,40.3876582429942,-109.988825437731,910.786881592238,19.1702142499487,"USA","United States",0,"ctrl",0,0.0565843772724737,0.105994366362851,0.104539347124099,0.0933801389989355,0,0,0,0.0565843772724737,0.0554402501232243,0.0272248822205919,0.105994366362851,0.0604882701227402,NA,-0.0546176370073175,0.0813517962902538,NA,0.0586683812381623,1249,FALSE
"Western Uinta Basin",5142.79284156712,0,0,24.7891331914517,83.7238314301102,2.25498200816589,2820.15147216956,1,0.0353255499310571,40.3217527533749,-110.592041104197,854.944776789399,24.9585895253612,"USA","United States",0,"ctrl",0,0.0166086835863716,0.0342537010719145,0.0304332574424945,0.0255259112403578,0,0,0,0.0166086835863716,0.0161149612912973,0.00226018379928128,0.0342537010719145,0.132000103832317,NA,0.0150380013712279,0.154713222608402,NA,0.0652023845472026,1250,FALSE
