system:index,CntrName,GW,HYBAS_ID,Ir,IrNeed0,IrNeed3,IrNeed6,OverGW0,OverGW3,OverGW6,OverIR0,OverIR3,OverIR6,area_km2,crp,dummy,lat,lev,lon,.geo
2_0000000000000000025b,Poland,0.0,2070409250,0.0,0.4248237265680371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.598700742088,0.4248237265680371,,50.82604495423581,7,22.949325321266105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025e,Poland,0.0,2070395250,0.0,0.433642883058798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.46941185095,0.433642883058798,,51.13314853786121,7,22.500038526054322,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000262,Poland,0.0,2070388700,0.0,0.22089265967992772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.5043696313,0.22089265967992772,,51.50512559134968,7,22.61510614629629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000263,Poland,0.0,2070390520,0.0,0.24661466250755212,2.7641462715296205E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.41355053545,0.24661466250755212,,51.537865797317124,7,22.23480676994304,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026b,Poland,0.0,2070411940,0.0,0.1390734649160467,0.05833314800908632,0.004367119080156624,0.0,0.0,0.0,0.0,0.0,0.0,2858.11343263274,0.1390734649160467,,50.48345081166439,7,21.653873725473442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026d,Poland,0.0,2070418630,0.0,0.2316380934268789,0.06260955874442466,0.0078046771740186436,0.0,0.0,0.0,0.0,0.0,0.0,2761.88295292272,0.2316380934268789,,50.433457372387835,7,21.053660005665435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000270,Poland,0.0,2070422100,0.0,0.23175520214046055,0.1589632791024876,0.0018694350207001905,0.0,0.0,0.0,0.0,0.0,0.0,3866.65538019528,0.23175520214046055,,50.68508988667729,7,20.44507672775462,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000404,Poland,0.0,2070420610,0.0,0.21517636534379966,0.030071779872493622,0.01115851120749883,0.0,0.0,0.0,0.0,0.0,0.0,1099.32914398507,0.21517636534379966,,50.34290198160109,7,18.62673316716584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000405,Poland,0.0,2070412270,0.0,0.16050921182346248,0.06066835679677408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.4189966978,0.16050921182346248,,50.60982767842595,7,18.489580627930096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000406,Poland,0.0,2070399670,1.3265109083156472E-4,0.4174509583406879,0.09745050894870068,0.007848538775487537,0.0,0.0,0.0,1.3265109083156472E-4,0.0,0.0,2728.16811822787,0.4174509583406879,,50.86112250461575,7,17.143680085155268,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000407,Poland,0.0,2070408690,0.0,0.21433687710334268,0.15430196646369057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.30301623926,0.21433687710334268,,50.91874151724418,7,18.052107558271203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000408,Poland,0.0,2070399530,6.840408979508879E-4,0.35327859293669495,0.33327897270441004,0.0055883135383235204,0.0,0.0,0.0,6.840408979508879E-4,0.0,0.0,1771.70667994596,0.35327859293669495,,51.18187529971365,7,17.500220312020392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000409,Poland,0.0,2070403550,0.0,0.22355908838737334,0.10106443546031113,0.0028318115427114258,0.0,0.0,0.0,0.0,0.0,0.0,1554.43640905781,0.22355908838737334,,50.87579542150828,7,18.807474211751025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000040a,Poland,0.0,2070396970,5.713647687951409E-4,0.3748955946838894,0.36428798436290516,0.11748455136236563,0.0,0.0,0.0,5.713647687951409E-4,0.0,0.0,1069.94608920708,0.3748955946838894,,51.18131922150147,7,16.635926885564526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000040b,Poland,0.0,2070403420,1.412893211333904E-4,0.12166586905390107,0.06446315582700898,0.018923684310535604,0.0,0.0,0.0,1.412893211333904E-4,0.0,0.0,2394.58308650679,0.12166586905390107,,50.83078081919828,7,19.299387361409966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000040c,Poland,0.0,2070391490,7.912601071135444E-5,0.29814832640675915,0.14007438179908177,0.0,0.0,0.0,0.0,7.912601071135444E-5,0.0,0.0,1530.25368040863,0.29814832640675915,,51.24042953596238,7,18.714114105889266,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000040d,Poland,0.0,2070396540,2.594970736996848E-4,0.0792908889977494,0.0698805219203404,0.0,0.0,0.0,0.0,2.594970736996848E-4,0.0,0.0,1002.20730862699,0.0792908889977494,,51.15194526896319,7,20.300483311020542,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000040e,Poland,0.0,2070396530,1.2592514140731063E-5,0.2041352096546454,0.07421097568585426,0.0,0.0,0.0,0.0,1.2592514140731063E-5,0.0,0.0,2950.88943054244,0.2041352096546454,,50.83423974687887,7,19.837172960507502,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000040f,Poland,0.0,2070389100,2.7729123312923986E-4,0.13241572612503516,0.09882460659990594,0.0,0.0,0.0,0.0,2.7729123312923986E-4,0.0,0.0,1071.05560809406,0.13241572612503516,,51.3429511239365,7,20.40631349306343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000410,Poland,0.0,2070381560,3.1022320903822644E-4,0.1424044809974094,0.12077532202160107,0.0,0.0,0.0,0.0,3.1022320903822644E-4,0.0,0.0,1375.38736844882,0.1424044809974094,,51.697091891902545,7,20.892279354437107,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000411,Poland,0.0,2070388950,0.0,0.2026239820696641,0.18685187755661636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.2324266534,0.2026239820696641,,51.567346588096804,7,20.26048835208991,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000412,Poland,0.0,2070390900,0.0,0.1144997389124558,0.06923074174327257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.468028745644,0.1144997389124558,,51.440202152436875,7,19.976031018538,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000413,Poland,0.0,2070394590,8.525468529154644E-4,0.27066768800750307,0.24935261864210842,0.0,0.0,0.0,0.0,8.525468529154644E-4,0.0,0.0,736.398263907274,0.27066768800750307,,51.30791977640399,7,19.660354032355947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000414,Poland,0.0,2070381570,2.320813747616705E-5,0.21008575139840677,0.06710499980949197,0.0,0.0,0.0,0.0,2.320813747616705E-5,0.0,0.0,4378.87323149678,0.21008575139840677,,51.563369414752884,7,21.3390740425503,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000415,Poland,0.0,2070366520,1.0096300695570506E-4,0.12689498243407707,0.1057265461721806,0.008010507028109104,0.0,0.0,0.0,1.0096300695570506E-4,0.0,0.0,3411.30575501426,0.12689498243407707,,52.046008273658664,7,21.270159014700468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000004a1,Poland,0.0,2070409680,0.0,0.2978139252087083,0.22145372789445275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.728374754603,0.2978139252087083,,50.673440017292144,7,17.808048386823494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000050b,Poland,0.0,2070366370,0.0,0.34697808110047806,0.34697808110047806,0.06953707162720371,0.0,0.0,0.0,0.0,0.0,0.0,102.059118901007,0.34697808110047806,,52.47893323216863,7,20.59491741509106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000050f,Poland,0.0,2070422350,0.0,0.4389893074732914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.816622313522,0.4389893074732914,,50.26477451176096,7,20.736116558106392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000510,Poland,0.0,2070358340,0.0017670686574220267,0.07685946094776787,0.0,0.0,0.0,0.0,0.0,0.0017670686574220267,0.0,0.0,139.236773771828,0.07685946094776787,,52.658792492512475,7,15.44197803531341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000357,Portugal,3.5642841430696867E-4,2070619080,3.5642841430696867E-4,0.008587778369336156,0.008581367014848521,0.0014090983951655653,3.5642841430696867E-4,3.326351998560617E-4,0.0,3.5642841430696867E-4,3.326351998560617E-4,0.0,566.172250745852,0.008587778369336156,,41.09584181356809,7,-7.292766106581484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000359,Portugal,0.0035984942751524722,2070653360,0.0035984942751524722,0.017690843037051526,0.017179865561988725,0.01059936017851664,0.0035984942751524722,0.0026637507234642597,0.0,0.0035984942751524722,0.0026637507234642597,0.0,1431.28594703337,0.017690843037051526,,39.83738446568749,7,-7.703136276760041,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000035e,Portugal,0.001385140948058654,2070654920,0.001385140948058654,0.016108695973987404,0.01383549765421467,1.3904384264560538E-5,0.001385140948058654,0.0013753090539149796,0.0,0.001385140948058654,0.0013753090539149796,0.0,1141.53549777193,0.016108695973987404,,39.47181635624536,7,-8.064880467354085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000361,Portugal,0.004038257754412742,2070019150,0.004038257754412742,0.025906610454412435,0.025676115413468606,0.0,0.004038257754412742,0.0035313557840514023,0.0,0.004038257754412742,0.0035313557840514023,0.0,1150.54800559655,0.025906610454412435,,41.12077464054654,7,-8.385575113294573,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000364,Portugal,0.018371093008312578,2070019110,0.018371093008312578,0.06942112357843244,0.06373527981439127,0.004546701545008484,0.018371093008312578,0.0,0.0,0.018371093008312578,0.0,0.0,677.104131906277,0.06942112357843244,,40.8797061571096,7,-8.580571273560818,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000366,Portugal,0.007663059602520568,2070019040,0.007663059602520568,0.045997775544749195,0.04399768581717232,0.0056285109159604635,0.007663059602520568,0.0,0.0,0.007663059602520568,0.0,0.0,847.55580680122,0.045997775544749195,,40.4311047877939,7,-8.712214442914082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000036b,Portugal,7.924506036206989E-4,2070019020,7.924506036206989E-4,0.01281466393977424,0.01233709969980637,0.0,7.924506036206989E-4,0.0,0.0,7.924506036206989E-4,0.0,0.0,146.503712312686,0.01281466393977424,,40.00248571770659,7,-8.876110073469242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000036c,Portugal,0.002093223787916335,2070019010,0.002093223787916335,0.019919223879277866,0.017262796564225524,0.0,0.002093223787916335,0.0,0.0,0.002093223787916335,0.0,0.0,837.322427048658,0.019919223879277866,,39.75597096853014,7,-8.802982096176594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000036e,Portugal,0.0,2070681600,0.01601872824624135,0.12668142322129525,0.1238245038469555,0.11065860545408095,0.0,0.0,0.0,0.01601872824624135,0.01306991537875056,0.0,1568.93465965569,0.12668142322129525,,38.507639293588475,7,-7.693581431657229,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000036f,Portugal,0.0,2070681740,9.2951728187096E-4,0.056945866664422036,0.056945866664422036,0.046492688007050934,0.0,0.0,0.0,9.2951728187096E-4,0.0,0.0,162.768482335353,0.056945866664422036,,38.24140111250277,7,-7.359437683634366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000371,Portugal,0.0,2070019000,0.0,2.026155024726611E-4,1.6283076342338238E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.241096531024,2.026155024726611E-4,,39.73621094706183,7,-9.000815774230256,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000372,Portugal,0.004925550222831921,2070018990,0.005361238160154151,0.020126819296434995,0.018775479804845948,0.0,0.004925550222831921,1.9552555059643687E-4,0.0,0.005361238160154151,5.91293333005183E-4,0.0,417.897589251072,0.020126819296434995,,39.56634789227697,7,-8.95899004980557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000038f,Portugal,0.004891577487648592,2070018810,0.024192236641652154,0.08368393223747601,0.08244929906405936,0.024271739215223895,0.004891577487648592,0.004891577487648592,0.0,0.024192236641652154,0.02270983852397694,0.0,7726.98710393172,0.08368393223747601,,38.98854463571319,7,-8.017022652596479,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000395,Portugal,0.002090439767281779,2070654870,0.002090860383010454,0.011721980438867931,0.010394851920257856,0.0026174494001003573,0.002090439767281779,1.7555133254564634E-6,0.0,0.002090860383010454,1.7555133254564634E-6,0.0,5049.32541630525,0.011721980438867931,,39.97280072856378,7,-7.948679093465309,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000396,Portugal,0.0,2070018710,0.020918157962207064,0.14389139642071808,0.14185463999875195,0.12057254096523055,0.0,0.0,0.0,0.020918157962207064,0.01944841342312299,0.0,6190.38853491513,0.14389139642071808,,38.13461791398386,7,-8.256832174869599,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039c,Portugal,0.005296788803662025,2070018840,0.04723121950915112,0.11678889561371213,0.11540236236370446,0.042172385115975757,0.005296788803662025,0.005107717489090244,0.0,0.04723121950915112,0.046737592557268365,0.0,3966.37643536648,0.11678889561371213,,39.24893502612403,7,-8.668419723958893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039d,Portugal,0.007068642792466684,2070019030,0.007068642792466684,0.022316229787179575,0.01890591365435709,0.0026794593672481498,0.007068642792466684,3.9016055693131125E-4,0.0,0.007068642792466684,3.9016055693131125E-4,0.0,6663.0963190682,0.022316229787179575,,40.34516583208506,7,-8.067586734508588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000039f,Portugal,0.007062307550329099,2070018720,0.012771704872876545,0.05827073841879831,0.0532806091166878,0.031139500685658954,0.007062307550329099,0.006320876031040465,0.0,0.012771704872876545,0.010952523832087701,0.0,2149.96405582749,0.05827073841879831,,38.59462224152162,7,-8.789765855130742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a1,Portugal,0.0,2070018650,0.004504873228303924,0.043589427735635074,0.025548738861896944,0.0010677143300191906,0.0,0.0,0.0,0.004504873228303924,0.0020525016764723703,0.0,1015.8763850411,0.043589427735635074,,38.13998726339061,7,-8.728989787337294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a2,Portugal,0.003886267711954024,2070018470,0.003886267711954024,0.014179492891347178,0.012815351441533406,0.010076813230997824,0.003886267711954024,0.0034581718933123996,0.0,0.003886267711954024,0.0034581718933123996,0.0,1731.61124935826,0.014179492891347178,,37.14472034881729,7,-7.985455751270259,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a3,Portugal,0.0,2070018640,0.004448165766131551,0.022160285541954147,0.00837485009723842,0.0027525294271102995,0.0,0.0,0.0,0.004448165766131551,0.0,0.0,1573.20909059435,0.022160285541954147,,37.56506421233873,7,-8.47434772091819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a4,Portugal,1.2107401383201335E-4,2070018550,1.2107401383201335E-4,0.0018487356038848057,0.0016099373650239786,7.281741641248825E-4,1.2107401383201335E-4,1.0344344274291216E-4,0.0,1.2107401383201335E-4,1.0344344274291216E-4,0.0,970.627888694346,0.0018487356038848057,,37.30897066872513,7,-8.348600352956346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a7,Portugal,0.004271548313319428,2070019100,0.004271548313319428,0.018125171824429045,0.01643483903999003,0.00455017646508425,0.004271548313319428,0.0,0.0,0.004271548313319428,0.0,0.0,2497.08439670632,0.018125171824429045,,40.6681580888306,7,-8.250500274469713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003a9,Portugal,3.3634027075360657E-4,2070621760,3.3634027075360657E-4,0.0029798441910431394,0.0026858250460431985,1.35895360705507E-6,3.3634027075360657E-4,1.364695569853267E-4,0.0,3.3634027075360657E-4,1.364695569853267E-4,0.0,3686.52917706111,0.0029798441910431394,,41.077933662156425,7,-7.75154434739532,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003ab,Portugal,0.006784552808560243,2070018850,0.006784552808560243,0.04543434015061369,0.033910133465084015,0.005828250901408603,0.006784552808560243,0.004095119597331536,0.0,0.006784552808560243,0.004095119597331536,0.0,2613.76394024032,0.04543434015061369,,39.07382012351634,7,-9.224705704644895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f0,Romania,0.0,2070564230,0.2698018738291065,0.37434130118830306,0.37434130118830306,0.37434130118830306,0.0,0.0,0.0,0.2698018738291065,0.0,0.0,1.37459629329604,0.37434130118830306,,44.35655033194478,7,23.71627902852557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000245,Romania,0.0,2070557340,0.10820694204512868,0.34010194631425394,0.34010194631425394,0.34010194631425394,0.0,0.0,0.0,0.10820694204512868,0.0,0.0,11.2693787580366,0.34010194631425394,,44.72570952953492,7,27.84865125184568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000254,Romania,0.0,2070490820,0.0,0.012809752840288346,0.003573675713220179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.75439152582,0.012809752840288346,,47.56874213517242,7,23.77891812617873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000257,Romania,0.0,2070526900,0.0015338864023241659,0.09311109215693952,0.09220313357868623,0.025902794816795752,0.0,0.0,0.0,0.0015338864023241659,0.0,0.0,1138.18504151033,0.09311109215693952,,46.34429528112795,7,23.713163996203132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000259,Romania,0.0,2070533650,8.80296161739512E-4,0.037502865649274256,0.035784459386134025,0.0025371714798140756,0.0,0.0,0.0,8.80296161739512E-4,0.0,0.0,1942.78992439893,0.037502865649274256,,45.51330752910085,7,22.94869639916133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025c,Romania,0.0,2070537890,0.0,0.035116357695957605,0.02823680272995751,0.008518667953744428,0.0,0.0,0.0,0.0,0.0,0.0,2217.80435219941,0.035116357695957605,,45.81857784834734,7,24.25875257491513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025d,Romania,0.0,2070544270,0.0,1.6736972377033935E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.956590531293,1.6736972377033935E-4,,45.41331961789727,7,23.926657821545888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000025f,Romania,0.0,2070559760,5.935515072202367E-5,0.05016875283709922,0.04410865723771279,0.011935282264037948,0.0,0.0,0.0,5.935515072202367E-5,0.0,0.0,1364.9134901125,0.05016875283709922,,45.00993883662266,7,23.57065459590979,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000260,Romania,0.0,2070544200,0.0,0.00444220587015147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.319098891734,0.00444220587015147,,45.48950358327244,7,24.292914245694543,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000264,Romania,0.0,2070564100,0.012441057977250407,0.0958223867909795,0.09016628663694798,0.07448202897025943,0.0,0.0,0.0,0.012441057977250407,0.0,0.0,865.1111461383,0.0958223867909795,,44.722106392029616,7,23.696923608413652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000265,Romania,0.0,2070564090,0.018565907451256834,0.15570129975303026,0.15570129975303026,0.15570129975303026,0.0,0.0,0.0,0.018565907451256834,0.0,0.0,586.541258106641,0.15570129975303026,,44.495566453147845,7,23.47553303403795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000268,Romania,0.0,2070504850,1.7246373193646785E-4,0.054110597018741456,0.04464697171689622,6.885502263236784E-6,0.0,0.0,0.0,1.7246373193646785E-4,0.0,0.0,3758.26895094125,0.054110597018741456,,46.83285883519338,7,23.561533981391257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000269,Romania,0.0,2070520950,0.0055447041388449496,0.06842109190072314,0.06758527072698187,0.019390291461448786,0.0,0.0,0.0,0.0055447041388449496,0.0,0.0,2945.24369641525,0.06842109190072314,,46.48579311660214,7,23.34405126435798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000026e,Romania,0.0,2070559750,9.790946038465342E-6,0.03855002727655486,0.03757622896782409,0.016741546965993042,0.0,0.0,0.0,9.790946038465342E-6,0.0,0.0,3838.08102442255,0.03855002727655486,,45.11836550116141,7,23.22978582095928,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000271,Romania,0.0,2070565770,0.015267933465816067,0.12342905547421666,0.12212743303658277,0.10666379863701846,0.0,0.0,0.0,0.015267933465816067,0.0,0.0,2465.12436880073,0.12342905547421666,,44.73410200510089,7,23.956965397010674,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000272,Romania,0.0,2070504700,0.0,0.02931623269076261,0.0168484203811695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019.63625268368,0.02931623269076261,,47.24982538731355,7,24.505177111783485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000273,Romania,0.0,2070533470,1.347083981066411E-4,0.0629481758359632,0.05988533884883543,0.024313225821735424,0.0,0.0,0.0,1.347083981066411E-4,0.0,0.0,4208.43092092722,0.0629481758359632,,45.90064621500771,7,23.446510182499516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000274,Romania,0.0,2070554900,0.0,0.016529117920089778,0.006061796669967525,7.527976921127699E-5,0.0,0.0,0.0,0.0,0.0,0.0,1304.04899818051,0.016529117920089778,,45.232050292375455,7,24.6939032178446,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000275,Romania,0.0,2070565680,0.02000885908456692,0.12000456793921754,0.11507807337418349,0.1064242304418857,0.0,0.0,0.0,0.02000885908456692,0.0,0.0,4381.41277744371,0.12000456793921754,,44.91284970265289,7,24.291493763631802,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002a7,Romania,0.0,2070564270,0.009558785805006666,0.21827761045820843,0.21827761045820843,0.21827761045820843,0.0,0.0,0.0,0.009558785805006666,0.0,0.0,514.755596495466,0.21827761045820843,,44.40011549322078,7,23.41332151636787,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ad,Romania,0.0,2070554910,0.0,0.0146981430227439,0.009541127723101794,0.003656552166719859,0.0,0.0,0.0,0.0,0.0,0.0,1802.5105689805,0.0146981430227439,,45.25846007919441,7,24.945250742507834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002ae,Romania,0.0,2070566470,0.03540502120362349,0.22506575334758822,0.22187578778721762,0.21003655268762259,0.0,0.0,0.0,0.03540502120362349,0.0,0.0,2006.07135998653,0.22506575334758822,,44.69769801559447,7,25.40814510078649,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b6,Romania,0.0,2070560590,0.001288481159871424,0.09333037120993957,0.09333037120993957,0.08475283691866384,0.0,0.0,0.0,0.001288481159871424,0.0,0.0,75.2854539416236,0.09333037120993957,,44.616558236914,7,23.37272778857318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002b7,Romania,0.0,2070558070,0.031477188754909256,0.47471736763456607,0.47471736763456607,0.47471736763456607,0.0,0.0,0.0,0.031477188754909256,0.0,0.0,106.36113925083,0.47471736763456607,,44.69910866629416,7,26.535242999573015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c1,Romania,0.0,2070496770,0.015720327018965242,0.25995311519316006,0.2598415993692603,0.2598415993692603,0.0,0.0,0.0,0.015720327018965242,0.0,0.0,224.524333098901,0.25995311519316006,,47.51314650740546,7,26.49696215104831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002c4,Romania,0.0,2070558170,0.3830105252209145,0.6020734073043883,0.6020734073043883,0.6020734073043883,0.0,0.0,0.0,0.3830105252209145,0.0,0.0,521.584105423674,0.6020734073043883,,44.70127245514214,7,27.70813600115135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002dd,Romania,0.0,2070559450,0.19921654349061554,0.5895546716580458,0.5895546716580458,0.5895546716580458,0.0,0.0,0.0,0.19921654349061554,0.0,0.0,2249.19453375174,0.5895546716580458,,44.65653310663334,7,27.102369891079846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002e3,Romania,0.0,2070557830,0.0055526595205985145,0.17196178313852464,0.16876177898290415,0.1617002557931921,0.0,0.0,0.0,0.0055526595205985145,0.0,0.0,2597.80745496768,0.17196178313852464,,44.94196296480465,7,25.7367028310101,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002e4,Romania,0.0,2070557840,0.06349178916603451,0.4632645713035095,0.46287459721081436,0.4623262372203138,0.0,0.0,0.0,0.06349178916603451,0.0,0.0,1241.58003867485,0.4632645713035095,,44.975793216515704,7,26.546133239108922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000002e5,Romania,0.0,2070559320,0.40168140573128175,0.6047095637187063,0.6047095637187063,0.6047095637187063,0.0,0.0,0.0,0.40168140573128175,0.0,0.0,746.142885314339,0.6047095637187063,,44.789465173259174,7,27.382840786310847,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000030a,Romania,0.0,2070538480,0.04516363906053309,0.23690152657405675,0.23226390552373405,0.23120897545562152,0.0,0.0,0.0,0.04516363906053309,0.0,0.0,1094.15912718247,0.23690152657405675,,45.925954436987176,7,27.08557115029258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000030b,Romania,0.0,2070542680,0.08809016607868161,0.2674110878394849,0.2662311266956567,0.26556738242656125,0.0,0.0,0.0,0.08809016607868161,0.0,0.0,4948.05769975819,0.2674110878394849,,45.67107853469282,7,27.077609662254606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000030c,Romania,0.0,2070542740,0.046156673570133956,0.1959239255195649,0.19357383333993888,0.19122613620062445,0.0,0.0,0.0,0.046156673570133956,0.0,0.0,5549.99324465208,0.1959239255195649,,45.38220807263917,7,26.667919621462683,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000030d,Romania,0.0,2070535840,0.004190357212987906,0.15010353007670876,0.1404088386622719,0.02580055122268713,0.0,0.0,0.0,0.004190357212987906,0.0,0.0,2328.94584498623,0.15010353007670876,,45.8962008623743,7,26.050001416174428,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000030e,Romania,0.0,2070557740,0.0017983743515074411,0.14778208086897185,0.1412993159788871,0.12891536089926503,0.0,0.0,0.0,0.0017983743515074411,0.0,0.0,3678.36742908266,0.14778208086897185,,45.14111849299419,7,25.97402450810923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000030f,Romania,0.0,2070535710,5.559937730170581E-4,0.09895003368751788,0.07582532073106389,0.0,0.0,0.0,0.0,5.559937730170581E-4,0.0,0.0,1823.93411896625,0.09895003368751788,,46.301852443892834,7,25.818635226012173,"{""type"":""MultiPoint"",""coordinates"":[]}"
