system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,.geo
2_00000000000000000ff7,Kazakhstan,4070235330,163.507856518167,,45.956487320837404,7,73.60096909871703,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001005,Kazakhstan,4070304050,2556.14071213634,,43.68057387675457,7,71.28207311102442,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001006,Kazakhstan,4070303900,1727.46716811217,,43.975928263521894,7,71.05372997686351,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001007,Kazakhstan,4070304040,2564.79761019155,,44.11494154283642,7,71.03691063498343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001009,Kazakhstan,4070303480,820.040626986658,,44.37111076724358,7,70.03415331326619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000100a,Kazakhstan,4070060170,690.222732235681,,44.602472697348034,7,69.90067286516553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000100b,Kazakhstan,4070058890,2020.96667697024,,45.1176421538669,7,71.25709688272885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000100c,Kazakhstan,4070061070,1247.23125626991,,45.04449996480992,7,70.65167581264893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000100d,Kazakhstan,4070059840,1572.55548887336,,45.346866759214535,7,70.76806590908889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000100e,Kazakhstan,4070063180,896.400304085108,,45.3188741280582,7,71.86210123257884,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000100f,Kazakhstan,4070276580,851.648061434549,,44.82439999598767,7,69.69326877702096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001010,Kazakhstan,4070061610,1236.3882454613,,45.250070910537744,7,70.2853634106409,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001011,Kazakhstan,4070057940,1060.05959630776,,45.51528200429412,7,71.13881293128698,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001012,Kazakhstan,4070056120,2388.17642047344,,45.57676631613364,7,71.52932289097606,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001013,Kazakhstan,4070060050,1079.68362524247,,45.6149232718276,7,70.7128867940644,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001014,Kazakhstan,4070059890,1208.99534141239,,45.20607028737338,7,69.75741314301553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001015,Kazakhstan,4070280290,576.245655326289,,44.85993468731762,7,69.14934906036865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001022,Kazakhstan,4070050250,1.21914389117098,,48.14618162069698,7,63.29746686304213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001033,Kazakhstan,4070325120,135.17775952694,,43.68701379490307,7,76.15623564557043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001034,Kazakhstan,4070324350,51.9204156781483,,43.688657847554666,7,76.25296945055482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001036,Kazakhstan,4070324190,41.4146028202248,,43.68310410171758,7,76.31579675842706,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001037,Kazakhstan,4070238560,125.798911682996,,45.77954258396031,7,74.32935009536888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001038,Kazakhstan,4070233450,449.626376066019,,46.11150490001692,7,73.52925136777411,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001039,Kazakhstan,4070223260,312.608864295376,,45.95944953052395,7,74.55226515802096,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000103a,Kazakhstan,4070235130,54.4121504892253,,46.216675687670666,7,73.90055834742553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000103b,Kazakhstan,4070298550,250.878672650694,,44.234289657783066,7,76.78433010925166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000103c,Kazakhstan,4070224040,328.037349634176,,46.50502525477638,7,73.57912067177523,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000103e,Kazakhstan,4070078100,27.7026827232878,,47.80320213837958,7,69.37018999663651,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000951,Kenya,1070008480,1476.01081468813,,-2.755724038554509,7,40.132649439638215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000957,Kenya,1071193150,668.457041649042,,-2.290394811631662,7,38.9664146458697,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000095c,Kenya,1071196950,2655.12115171746,,-2.236532581670374,7,38.344468659150216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000009ba,Kenya,1071146730,1306.477058062,,-0.429144848921172,7,34.24013344860221,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c3a,Kenya,1071179950,2.13620661963892,,-1.574527700301805,7,39.03116260932739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f2a,Kyrgyzstan,4070391630,62.7906198392465,,41.90573073166937,7,72.77618808089746,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000f2e,Kyrgyzstan,4070394190,11.6748881803207,,41.728307762743356,7,73.89133558656312,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000faa,Kyrgyzstan,4070460800,359.708745173288,,39.77693046956783,7,71.91521757492978,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000faf,Kyrgyzstan,4070460890,750.575620094192,,39.764775807198674,7,72.26319586301143,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd3,Kyrgyzstan,4070361290,1107.49646545357,,42.43614974598175,7,71.76628398633058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fd7,Kyrgyzstan,4070365060,1140.14840613943,,42.25191063073511,7,72.04912722029628,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fda,Kyrgyzstan,4070391620,2015.00159145138,,41.99261777092577,7,72.4109049104152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fdf,Kyrgyzstan,4070394990,2632.09073687152,,41.92419126582003,7,71.42091586171392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fe0,Kyrgyzstan,4070404640,2902.06361802129,,41.711393589609564,7,72.02238383926507,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fe4,Kyrgyzstan,4070393620,386.271440788746,,41.85783560798489,7,73.85661125443781,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fe6,Kyrgyzstan,4070392750,131.536481208838,,41.81697534542316,7,74.28783753066892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000fff,Kyrgyzstan,4070391130,1286.41579405057,,42.08264056061857,7,72.85699199027938,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001000,Kyrgyzstan,4070368220,1225.80246788385,,42.355870653869985,7,72.92173782252584,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001008,Kyrgyzstan,4070404280,2453.77164330441,,41.5978925725103,7,72.71577024074823,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001018,Kyrgyzstan,4070393630,618.315796917471,,41.721380660789904,7,74.10476331640353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001019,Kyrgyzstan,4070389420,1161.688530256,,42.03693547412727,7,74.19219845724834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000101a,Kyrgyzstan,4070392890,716.549899540892,,41.66532019006827,7,74.43489211502,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000101f,Kyrgyzstan,4070391290,3511.09521938514,,41.812601103397625,7,73.37850135592217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001020,Kyrgyzstan,4070381430,2764.51148080146,,42.17513387459643,7,73.66612008613386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001021,Kyrgyzstan,4070394340,3837.76306015149,,41.41831034187969,7,74.03753132869689,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001023,Kyrgyzstan,4070381280,1177.18597638819,,42.32799411863006,7,74.45682303721969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013c1,Laos,4071046170,1199.6692538,,19.888292542389383,7,100.88369494734224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013c2,Laos,4071046180,2154.38791795171,,20.205039040488728,7,101.51462722202115,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013c3,Laos,4071046960,934.563024867792,,19.789902077036615,7,101.51318740099215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013c4,Laos,4071043580,1296.32311511816,,20.013075295988468,7,101.89853406534498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013c5,Laos,4071039570,2672.63986274252,,20.325661047508387,7,102.01248324122022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013c6,Laos,4071058080,2608.46412042,,19.601550881092358,7,101.88539547409323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013c9,Laos,4071043590,815.082153386305,,20.225796459125476,7,102.38798622140202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013cc,Laos,4071062600,806.191925307166,,19.126977566588238,7,101.9833148460084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013d3,Laos,4071045990,7449.99157126097,,19.767818636083394,7,102.77039701100702,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013d4,Laos,4071054650,905.754807470112,,19.425089832714278,7,102.66336078514699,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013d5,Laos,4071070400,1951.12741347133,,18.661172474185502,7,101.77335068905154,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013d9,Laos,4071054660,767.830287036615,,19.44256002476354,7,102.91023901943808,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013dc,Laos,4071052600,693.362907849938,,19.634650836469046,7,103.19260853153816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000013df,Laos,4071052720,710.502280617708,,19.45710935285635,7,103.16749163472053,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024a,Latvia,2070027330,29.9768428038768,,57.08297517884471,7,24.12849825441073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000024e,Latvia,2070281770,46.0831057626515,,56.698675488400355,7,26.883768890539166,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001f3,Lithuania,2070026930,1.34853099602482,,55.354064620688284,7,21.25560820288306,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000008af,Malawi,1071394160,565.708342708581,,-13.363527595612801,7,34.18366037258891,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000008b1,Malawi,1071373660,1233.38205963597,,-12.237740433679415,7,33.88028744684509,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000008b3,Malawi,1071364950,950.931974725269,,-11.897760602489504,7,33.635746462917545,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000008b6,Malawi,1071373540,484.280822816085,,-12.010200820218058,7,34.01616648071042,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000008bd,Malawi,1071367950,2535.34825329085,,-11.695793878608747,7,34.024170644004435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000008c2,Malawi,1071351630,2300.49484033568,,-11.413826520186497,7,33.83839816794075,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000008cb,Malawi,1071351290,1373.48132217266,,-11.174522734061737,7,33.62714465966517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000c7a,Malawi,1071436300,559.358518936347,,-15.673050491859177,7,34.76300521064643,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000ccf,Malawi,1071351620,642.086693923105,,-10.861219852420346,7,33.846256748440794,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000cd3,Malawi,1071347090,996.298820652337,,-10.871372824065475,7,34.025490302934955,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002,Malaysia,5070123670,498.868259709453,,4.687957291327939,7,115.68015466937953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000003,Malaysia,5070123140,497.209147544491,,4.778745363530547,7,115.84733944263994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000005,Malaysia,5070122490,453.837811959846,,4.984460347129833,7,115.94759986334682,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007,Malaysia,5070124280,461.226464930779,,4.617949054372074,7,116.41704018183654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000009,Malaysia,5070018030,2185.21654345007,,2.6827556086272,7,112.55509923046274,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000a,Malaysia,5070134390,1987.33897158626,,2.11362663207962,7,113.49061791261443,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000b,Malaysia,5070017940,2735.83101765092,,2.637796351438343,7,112.3306923547049,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000d,Malaysia,5070133590,1107.10842368254,,1.935470193088449,7,114.30730127306006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020,Malaysia,5070133850,3017.50373472679,,1.825418262189444,7,111.8817506193241,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021,Malaysia,5070017820,1914.022171703,,2.245772058876007,7,111.85219854708699,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023,Malaysia,5070017830,3009.154284188,,2.565778134005601,7,111.74401109408522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000028,Malaysia,5070133900,2016.42429162234,,1.95696939586584,7,112.32544370012157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000029,Malaysia,5070017930,1899.18727052447,,2.44689561338063,7,112.18415607152549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000031,Malaysia,5070134680,1078.88636976817,,2.040680449585109,7,112.78903454155203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036,Malaysia,5070134630,758.012307678789,,1.908245262742956,7,113.05410887662563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000039,Malaysia,5070018040,383.820622441452,,2.949420251573314,7,112.70356599817777,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003f,Malaysia,5070134550,328.936548430747,,1.938437841220821,7,113.30070490320202,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001515,Malaysia,5070018510,1189.66219514931,,5.30001704865632,7,115.72134467356736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001516,Malaysia,5070018520,1605.47893131566,,5.452620675933324,7,115.7196565425718,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001518,Malaysia,5070123730,1302.36401171782,,4.879205554241809,7,116.36286172579328,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000151a,Malaysia,5070122470,4439.20543315178,,5.347882870730948,7,116.24766276725636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000151b,Malaysia,5070123740,1193.43823905031,,4.640659425468235,7,116.69814437996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000151c,Malaysia,5070122250,1639.33580841261,,4.981876809786216,7,116.77162372163016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000151d,Malaysia,5070122200,1657.04548178181,,5.280631268862781,7,116.60386571253801,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000151e,Malaysia,5070018640,811.058535777739,,5.726367077133027,7,116.13042161102453,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001522,Malaysia,5070018650,789.400757504728,,5.955990413725965,7,116.12770713592228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001523,Malaysia,5070121940,1845.56216749952,,5.268386972320496,7,116.976449224771,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001524,Malaysia,5070122190,3151.16879751336,,4.848209527359439,7,117.17947144755406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001525,Malaysia,5070019860,1350.12479725343,,4.564021782869647,7,117.3217195146889,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001527,Malaysia,5070018710,1000.15019373355,,6.041850077886302,7,116.34093607023819,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001528,Malaysia,5070121910,723.147655582675,,5.457006741091795,7,117.05694395273055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001529,Malaysia,5070122150,1042.89466476518,,5.295662050810241,7,117.31612575337068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000152a,Malaysia,5070019840,649.695650395155,,4.615355751833122,7,117.55442413150861,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000152b,Malaysia,5070019100,4685.76164179553,,5.81839710025042,7,116.938214293725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000152d,Malaysia,5070018750,852.83153740862,,6.222809420716994,7,116.51199866212987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000152f,Malaysia,5070019820,790.593101082758,,4.557371690902236,7,117.7588368684111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001530,Malaysia,5070121590,1156.74487335894,,5.220433888372564,7,117.60721134950619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001532,Malaysia,5070121570,1515.76230877662,,5.534333632096794,7,117.46657349137,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001534,Malaysia,5070018070,4987.50231227773,,2.630516181420018,7,113.03770469854553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001535,Malaysia,5070019640,790.656749594141,,4.730223278406795,7,117.9638455693692,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001536,Malaysia,5070019030,3173.28979494471,,6.182501259931614,7,117.0725109290325,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001537,Malaysia,5070131000,2925.48681951166,,2.256993849056379,7,113.9456769717939,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001538,Malaysia,5070019730,1087.39232909578,,4.357628161687961,7,118.00169750789058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000153a,Malaysia,5070019720,1112.78394937796,,4.522388285942766,7,118.13644833569104,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000153b,Malaysia,5070018760,2648.66998233861,,6.561391821868638,7,116.72269869697864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000153c,Malaysia,5070019380,4023.47763288859,,5.083817915061739,7,118.0718223960349,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001564,Malaysia,4070019720,3362.29156174458,,5.653938639017279,7,102.59092920369083,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001565,Malaysia,4071160830,367.544173675209,,5.408810688949219,7,102.10521392733905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001566,Malaysia,4071160850,1065.83073663548,,5.452256463160801,7,101.55775281515504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001567,Malaysia,4071161100,508.886595887114,,5.262509286682189,7,102.01192686265995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001568,Malaysia,4071161530,682.433076816612,,5.227776033817694,7,101.69322417531575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001569,Malaysia,4071161450,606.340945231306,,5.135834990998986,7,101.90566673832193,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000156a,Malaysia,4071160840,3323.01006969492,,5.039508095409179,7,102.34608911565351,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000156c,Malaysia,4071161460,1624.14338644565,,4.914883292480651,7,102.03139466888909,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000156d,Malaysia,4079004830,376.387383131157,,5.023914420175063,7,102.71607285128333,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000156e,Malaysia,4071161550,2661.44654437547,,4.861130901495327,7,101.60809631984435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000156f,Malaysia,4071162040,1437.9900916462,,4.897108155380529,7,101.23072387358006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001570,Malaysia,4070021270,937.426786653086,,5.79561021986988,7,100.44137965582246,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001571,Malaysia,4070019880,791.859445970774,,5.043967096643695,7,103.22392566969717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001572,Malaysia,4070019920,1864.4265128334,,4.700447278633428,7,103.07579678850517,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001573,Malaysia,4071163290,1559.46335675932,,4.58195340504871,7,100.91466081242133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001574,Malaysia,4071163300,2546.04800138666,,4.452322205519653,7,101.14556352292358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001575,Malaysia,4070019930,1550.74586426287,,4.538159950719585,7,103.32274818097001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001576,Malaysia,4071163390,1696.91422105995,,4.21200988294992,7,102.15563974146508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001578,Malaysia,4071163470,1766.73141113029,,4.113113977555554,7,101.29796302416179,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001579,Malaysia,4070020000,1878.98860717439,,4.229683884122377,7,103.1643931545744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000157a,Malaysia,4071163170,2232.75626131537,,3.925364091617922,7,101.83472909369546,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000157b,Malaysia,4070020980,817.639848340194,,4.033974242964774,7,100.89229432878201,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000157c,Malaysia,4071164320,2625.6481362356,,3.840905101206475,7,102.42018293514803,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000157d,Malaysia,4070020010,327.924253558615,,4.0249306175074,7,103.36458409560991,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000157f,Malaysia,4070020020,1678.51856768699,,3.89241557220054,7,103.1147480046402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001580,Malaysia,4070020950,2584.39956243056,,3.799773849023846,7,101.3117386144922,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001581,Malaysia,4071164310,2743.30863885579,,3.506983642093386,7,102.03454326384215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001582,Malaysia,4070020900,1110.82532014632,,3.576329141726772,7,101.18342888614117,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001583,Malaysia,4070020890,1896.62236339142,,3.462469610698091,7,101.56039887732153,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001586,Malaysia,4071164440,2593.06368496212,,3.165964351818661,7,102.21713404948365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001587,Malaysia,4070020830,688.50395139643,,3.201332633652697,7,101.41509751278224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001588,Malaysia,4070020820,1249.86331890628,,3.126508981102778,7,101.64297533458621,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001589,Malaysia,4070020070,1974.52751778707,,3.194600326328675,7,103.27400336446864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000158a,Malaysia,4071164450,2342.68827701869,,3.049445866430253,7,102.51835928468843,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c8,Mexico,7070865710,1395.39620527134,,15.952429572630379,7,-92.84106638964604,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000c9,Mexico,7070864870,1677.56526377927,,16.06679861437909,7,-93.0975525794739,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ca,Mexico,7070862580,3831.16492191069,,16.352593150499505,7,-93.30600209979535,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000cb,Mexico,7079003730,485.13902984,,16.12835711236562,7,-94.14041424288725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000cc,Mexico,7070859760,4010.34454587748,,16.963308871266914,7,-93.1566177280059,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000cd,Mexico,7070004060,1512.20385614181,,16.51281497878453,7,-94.39936915983989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d0,Mexico,7070860310,1963.55053121547,,16.901946175978214,7,-94.51223178339171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d1,Mexico,7070853280,3254.47494507753,,17.535049202019838,7,-93.34236686649295,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d2,Mexico,7070004070,4333.63895916431,,16.537967169733616,7,-94.95629811613057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d4,Mexico,7070004220,1162.88799852346,,16.138227464543174,7,-95.42543553413017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d5,Mexico,7070004210,706.812983605478,,16.337388188795117,7,-95.33658242572973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d6,Mexico,7070853670,5017.05735524027,,17.43982708489012,7,-94.19334672852665,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d7,Mexico,7070860250,1661.32216213191,,16.859357673762144,7,-95.00768318737707,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d9,Mexico,7070857680,1670.43106054576,,17.249780851433712,7,-94.65381380961779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000da,Mexico,7070851280,1117.77303285705,,18.018315191033054,7,-92.7019863914368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000db,Mexico,7070004310,512.360573276268,,16.099883775529783,7,-95.68158660827177,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dd,Mexico,7070857720,1908.20002959921,,17.13305009162686,7,-95.05333236982904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000df,Mexico,7070004320,1252.00044499313,,15.985469023860492,7,-95.9302316112136,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e0,Mexico,7070864230,2523.82566235584,,16.341900683496124,7,-95.82707065611694,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e1,Mexico,7070050890,1579.0469487428,,18.19210718099479,7,-93.03843127551148,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e3,Mexico,7070849600,362.75584195761,,18.302717614387035,7,-92.74173484725316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5,Mexico,7070050810,714.656555627657,,18.124145287549453,7,-93.62395477538261,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e6,Mexico,7070853660,3966.10354786749,,17.678690059121667,7,-94.70495657016443,"{""type"":""MultiPoint"",""coordinates"":[]}"
