system:index,CC,CS_max,CntryNm,GWIrKHaKm2,RDS_main,RDS_mainDist,RDS_tot,Region,STS,aq_id,area_km2,code,constant,countrs,crpkHaKm2,dummy,lat_c,lon_c,name,pet_mm,prec_mm,urbkHaKm2,.geo
2_0000000000000000031b,USA,3096.41496179327,United States,0.01240542422645486,60.327129837009686,13.761913793769713,863.7423598302335,AMER,2.9035200655913584,327,5651.651224883468,N015,1.0,Mexico; United States of America,0.033074306640692226,,31.84842870350992,-106.09022195423802,Valle de Juarez Bolson / Hueco-Tularosa Bolson,1535.065377410523,17.84433981533121,0.006334677608152667,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031c,MEX,2115.442236731019,Mexico,0.014867587649811163,0.0,0.6182523121520848,185.9799567875698,AMER,2.875594955784064,346,2975.6286975987673,N018,1.0,Mexico; United States of America,0.00662995090793962,,31.53212016472913,-107.55726150166949,Las Palmas Aquifer / Mimbres Basin,1529.226116401812,20.268794716288095,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031d,USA,3689.8931521797977,United States,0.01575498135439881,23.19774527641426,31.2657597239968,106.39220274859629,AMER,2.454560499409239,346,8246.88140314073,N018,1.0,Mexico; United States of America,0.010517446507800484,,32.25997815697575,-107.78129617559571,Las Palmas Aquifer / Mimbres Basin,1521.0728201831303,22.368632951339777,1.9588980651803672E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031e,CAN,9211.159921102728,Canada,0.0,0.4704179802831952,19.683597758579815,90.58125722188608,AMER,1.1797990042877868,70,136778.77633168275,N019,1.0,Canada; United States of America,0.3658571642393971,,50.69964844425124,-107.5751319028256,Judith River,654.4843795161995,33.174995053493426,1.110309858882493E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000031f,USA,7683.712921756786,United States,0.0,0.0,76.83541328541897,44.69524064458893,AMER,1.5910507550383741,70,31603.78166014932,N019,1.0,Canada; United States of America,0.12466719925685825,,48.500334995670414,-107.44131415440039,Judith River,801.0706215459942,28.110233177294933,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000320,CAN,8162.83767026301,Canada,0.0,0.06899965832892128,19.006719271664014,82.76964139277555,AMER,1.1948513134155647,69,14505.007416464587,N020,1.0,Canada; United States of America,0.3279673375883207,,49.41814551202972,-111.38268634964294,Milk River,734.9165280420973,31.260149606848625,3.181420385308283E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000321,USA,7191.451821124975,United States,0.0,0.7875631172734706,17.12837378070513,84.31274331021233,AMER,1.831323724603855,69,11044.821236920574,N020,1.0,Canada; United States of America,0.35234052222987844,,48.64536968337502,-110.74064430984012,Milk River,779.8192653256212,26.492465746014904,3.80777641678818E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000322,CAN,7137.226006416965,Canada,0.005450330614426506,94.61361613598271,1.2449424623945884,396.8464174478413,AMER,2.6625684206063576,58,9063.336076890877,N021,1.0,Canada; United States of America,0.34772080861661125,,45.45866365933434,-72.89585047030795,Richelieu/Lake Champlain and Yamaska,567.7114259788768,98.58235695341894,0.0027541734272799666,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000323,USA,6740.916644091383,United States,0.0,58.94480457568217,2.811278695032035,341.6051064053208,AMER,4.619308426487593,58,7627.045824546187,N021,1.0,Canada; United States of America,0.0848168563296772,,44.70929226098516,-73.20867017106443,Richelieu/Lake Champlain and Yamaska,561.5895328704376,92.95732060889723,4.940903552893471E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000324,CAN,9524.151346903904,Canada,0.0,0.0,16.91163516494018,91.66961257827127,AMER,1.1245484141491393,359,30264.89923802721,N022a,1.0,Canada; United States of America,0.34897342677434134,,49.35253917661565,-103.83237591153949,Northern Great Plains - Upper Cretaceous Aquifer System,686.9720387974154,37.68314640490051,1.8291709088862563E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000325,USA,7194.088727096423,United States,3.029886399701521E-4,7.779150828279981,34.754392879025104,78.28088076571778,AMER,1.9686849152338424,359,266276.82427583734,N022a,1.0,Canada; United States of America,0.15025385191770435,,46.56704834507211,-103.84504515056489,Northern Great Plains - Upper Cretaceous Aquifer System,813.7113895400317,35.191082085831134,5.140879189923303E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000326,CAN,9610.401305504465,Canada,0.0,0.0,17.456172230774033,87.7180366914797,AMER,1.1022773612350532,360,19360.48049410333,N022b,1.0,Canada; United States of America,0.3306927182988692,,49.264447699906356,-104.04436260935243,Northern Great Plains - Lower Tertiary Aquifer System,704.0876570921206,36.97961552465429,2.864668734297165E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000327,USA,7124.7971350998705,United States,1.581685722859178E-4,8.131408057077293,34.19929609510378,78.74008481291965,AMER,2.013034904532576,360,222131.02346786,N022b,1.0,Canada; United States of America,0.15009793835306207,,46.55722509510705,-104.13875258491319,Northern Great Plains - Lower Tertiary Aquifer System,819.8652174061791,34.67645380069436,6.163497676763696E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000328,MEX,304.12104598219463,Mexico,0.0,19.86540023935781,16.69201099604477,101.28984080232435,AMER,2.5870754395678617,330,3483.3127245239953,N025,1.0,Mexico; United States of America,7.40672217396338E-6,,32.134618268570215,-115.53166378095342,Laguna Salada Aquifer / Coyote Wells Valley,1394.5857941251927,9.375456334555288,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000329,USA,6178.692447715718,United States,0.0,141.00065293524077,0.0,215.81883025662344,AMER,2.5172088007756086,330,332.82158924785443,N025,1.0,Mexico; United States of America,0.0,,32.72693084261904,-116.01207443151371,Laguna Salada Aquifer / Coyote Wells Valley,1521.5637965396231,9.943785588418166,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000032a,MEX,87.02697626701342,Mexico,0.0,2.9114793618961774,35.9134652650618,473.5002736512421,AMER,1.935468585611996,368,16239.407568545932,N026,1.0,Mexico; United States of America,0.11485498140396447,,32.02997099799395,-114.59578546982311,Valle de Mexicali - San Luis Rio Colorado Aquifer / Yuma - Imperial Valley,1505.7477176147195,5.536605466268237,0.0016754554469515157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000032b,USA,968.0571452621895,United States,0.0,27.35918652688047,17.24312428220379,370.1176027228888,AMER,2.9039181003211336,368,11667.15542496406,N026,1.0,Mexico; United States of America,0.16318566097952683,,32.92688152056968,-115.29709377655391,Valle de Mexicali - San Luis Rio Colorado Aquifer / Yuma - Imperial Valley,1634.991622512313,6.4953664994880675,0.0016203571748524695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000032c,MEX,122.35330096870165,Mexico,9.127720978097943E-4,0.0,11.561673929370848,240.96140928028993,AMER,1.6918011588626134,341,3727.011429532853,N031,1.0,Mexico; United States of America,8.738242932353376E-4,,31.546718385151557,-113.1410770011519,Sonoyta-Puerto Penasco Aquifer,1460.4077881547205,11.086214043158714,2.591122999507818E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000032d,USA,-1.0,United States,0.0,0.0,18.84167823540801,32.46234009360374,AMER,2.033603744149765,341,53.22791469333022,N031,1.0,Mexico; United States of America,0.0,,32.04246121154127,-113.29083296927608,Sonoyta-Puerto Penasco Aquifer,1455.8198572306521,10.842388786460553,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000032e,MEX,1951.195707785741,Mexico,0.014938780292526705,0.0,0.0,637.8479368860945,AMER,1.84347477982386,336,170.24689865950762,N035,1.0,Mexico; United States of America,0.0,,31.859203140467486,-112.92674186122335,La Abra Plain,1411.0529649144303,14.423141025754814,0.0029234147601007636,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000032f,USA,249.49324291359721,United States,0.0,0.0,0.009504274229800883,341.8680782553545,AMER,2.1958701273357075,336,136.17527453352415,N035,1.0,Mexico; United States of America,0.0,,31.95941573363098,-112.95743334852448,La Abra Plain,1435.2379535216535,13.950602712000704,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000330,MEX,-1.0,Mexico,0.0,0.0,2.1315549918943884,154.16276667864813,AMER,2.0321038095974737,338,733.4679139464275,N041,1.0,Mexico; United States of America,1.6279782339357998E-5,,31.493734830792032,-111.84864217038148,San Simon Wash,1412.5497497163578,28.40765928886258,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000331,USA,307.46316269701236,United States,0.0,0.0,51.11058612425661,31.822305240173424,AMER,2.238045606313192,338,6931.323493984087,N041,1.0,Mexico; United States of America,0.001277104201168566,,32.10476031156889,-112.09450406280213,San Simon Wash,1466.8743848610093,21.975145598774706,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000332,MEX,7108.083631320513,Mexico,0.0874845384009895,0.0,0.08386827710726782,215.63790996664034,AMER,3.8405749840698644,335,446.61912313005234,N045,1.0,Mexico; United States of America,0.009254115834618964,,31.224531982712513,-111.26745307243797,Rio Altar Aquifer,1429.8276220543485,37.31900910601581,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000333,USA,94.82971178512152,United States,0.009582012977214427,0.0,0.0,32.481062320808824,AMER,3.4273049645390072,335,44.26419409244679,N045,1.0,Mexico; United States of America,1.2593253718140438E-4,,31.450935290033833,-111.35074353526994,Rio Altar Aquifer,1409.1376411237782,39.999144912227756,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000334,MEX,4840.31426160054,Mexico,0.06549623551236303,0.0,0.0,1444.0234559751325,AMER,1.7122068003108515,337,399.2316158004101,N048,1.0,Mexico; United States of America,0.005932328710120697,,31.260001550469177,-109.57142885556053,Rio Agua Prieta Aquifer / Douglas Basin,1485.9783113070375,31.900841587655883,0.005376631722336652,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000335,USA,5980.341809628664,United States,0.031138024221799596,0.0,6.584574064067739,284.9857331598437,AMER,1.6584265839255314,337,1666.6497688729257,N048,1.0,Mexico; United States of America,0.03176470648466784,,31.581251271272397,-109.67997419801092,Rio Agua Prieta Aquifer / Douglas Basin,1493.2853044103301,29.633963552045497,7.550050260859765E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000336,MEX,6113.153726892788,Mexico,0.09089317385661805,0.0,0.4730948544967589,265.01557878473193,AMER,1.6870215999262241,331,2509.941155205132,N053,1.0,Mexico; United States of America,0.053873002036643074,,30.9958682875521,-108.55168165673147,Janos Aquifer / Playas Basin,1441.7897432194698,31.386037620297913,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000337,USA,2732.1365784478103,United States,0.009591089910660157,0.0,33.46688633397589,40.50593607710043,AMER,2.108589501351823,331,1505.1629752993897,N053,1.0,Mexico; United States of America,0.005860639943760769,,31.682349230932928,-108.54382704201983,Janos Aquifer / Playas Basin,1488.2562769327208,25.7978631791853,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000338,MEX,3682.2473175258997,Mexico,0.07702981666366707,0.0,2.679745534501596,229.076505941111,AMER,2.485950884404499,334,3326.7564750362294,N055,1.0,Mexico; United States of America,0.07172990420743124,,31.285076275378984,-108.03254873635032,Ascension Aquifer / Hachita Moscos Basin,1494.4982688690395,23.88261445102473,2.845421668287235E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000339,USA,439.97382712730064,United States,3.925258771340232E-4,0.0,15.897678530520642,76.76278532060755,AMER,2.1295106869202844,334,1237.225081351832,N055,1.0,Mexico; United States of America,0.0019110389228698807,,31.76168342250614,-108.267127239277,Ascension Aquifer / Hachita Moscos Basin,1502.7051385613204,23.945045032934406,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000033a,MEX,4251.682027976992,Mexico,0.0,0.0,0.0,137.4384009088972,AMER,1.9701768089185543,332,47.14083996104972,N057,1.0,Mexico; United States of America,0.0,,31.76543367933992,-107.18545348775766,Potrillo Mountains,1537.8333327953965,18.35997301711284,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000033b,USA,4181.746531837075,United States,0.0,1.351367572129662,95.69965376329277,16.0838829670845,AMER,1.6675314932324716,332,1061.9375020704779,N057,1.0,Mexico; United States of America,4.503942541799102E-5,,31.973546206777264,-107.14542629214428,Potrillo Mountains,1547.2505739303592,19.530074509592197,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000033c,MEX,1709.1307016560133,Mexico,0.0,0.0,7.107081472387586,98.12171507607195,AMER,3.2271989832155823,326,450.73891649265846,N059,1.0,Mexico; United States of America,0.0012770937662444396,,30.587759188505984,-105.08556100421407,Red Light Draw Bolson,1561.7102788001093,19.824821558639044,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000033d,USA,4989.951741431401,United States,0.0,0.0,49.822491301138605,19.115070326387436,AMER,4.137672098571844,326,497.0381989301486,N059,1.0,Mexico; United States of America,2.3693341134742592E-4,,30.895564738343573,-105.21202349776188,Red Light Draw Bolson,1568.3717042410426,19.078039166410147,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000033e,MEX,5015.84070102788,Mexico,0.0,0.0,0.38223286419440977,134.35100199659846,AMER,5.821866449752276,325,228.34267422964956,N061,1.0,Mexico; United States of America,6.127001050062995E-4,,30.404808511229213,-104.89479149890353,Green River Valley Bolson,1583.2751358516018,21.802693054929964,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000033f,USA,7775.743144114662,United States,0.0,0.0,18.79512587259228,39.43936914569462,AMER,4.600355490350976,325,119.41292374648782,N061,1.0,Mexico; United States of America,0.0036952596735739833,,30.662079663822997,-104.93712408956107,Green River Valley Bolson,1604.1669836412873,20.22469097646138,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000340,MEX,3199.1996372670806,Mexico,0.0,0.0,0.3983071304118746,519.4112198757765,AMER,4.027026086956522,328,683.4969886376042,N062,1.0,Mexico; United States of America,0.04319905167175051,,29.79650467406546,-104.61689692084089,Presidio Bolson,1611.2223322793172,21.072069113495154,0.0022870290069254657,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000341,USA,2583.5213154229996,United States,0.0,0.0,7.891935233517786,201.9283509341997,AMER,4.501118428687477,328,1171.0998202234694,N062,1.0,Mexico; United States of America,0.006195863370656811,,29.76950755616281,-104.45705691826521,Presidio Bolson,1627.0690329589854,21.47209587900592,9.808255864134848E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000342,MEX,2206.171703276384,Mexico,0.0,0.0,0.9387084738761733,204.6306486206641,AMER,2.246453664669772,324,230.61858706997552,N063,1.0,Mexico; United States of America,0.031032038241698513,,29.3904149629272,-104.18554892419611,Redford Bolson,1605.9516086088329,20.14788141006246,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000343,USA,2684.556778679026,United States,0.0,0.0,0.7900717046451916,262.06220372906347,AMER,4.337353839671337,324,64.77409696430163,N063,1.0,Mexico; United States of America,0.02509832363776796,,29.448377489591262,-104.18114656868963,Redford Bolson,1613.931454676332,19.936623157733443,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000344,MEX,812.3174111430232,Mexico,0.0,0.0,13.083368863222482,139.5131270685949,AMER,5.983272005005768,366,16079.578831188926,N068,1.0,Mexico; United States of America,2.719993802066938E-4,,29.138467856728013,-101.80555043218035,Edwards Aquifer,1509.2023791835772,25.358287679604366,1.4452382170199955E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000345,USA,5268.626219940971,United States,5.214468900933476E-4,13.514784594729159,19.664510163085357,86.87915330881414,AMER,4.425759168976453,366,57095.059094046126,N068,1.0,Mexico; United States of America,0.003849985536003659,,30.402030374650835,-100.92155960393836,Edwards Aquifer,1482.237012472053,39.25268097769889,4.06565168698502E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000346,MEX,-1.0,Mexico,0.0,0.0,0.816126739970107,143.4798199152543,AMER,3.5297669491525436,321,64.65850093418409,N069,1.0,Mexico; United States of America,6.346504476067325E-5,,29.11984406115928,-102.90115675154692,Santa Fe del Pino Aquifer,1553.541222874936,18.507586591551117,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000347,USA,-1.0,United States,0.0,0.0,0.14186326951713718,147.7061170212766,AMER,4.453291223404255,321,10.305997985597303,N069,1.0,Mexico; United States of America,0.0,,29.19496529870737,-102.95312020098596,Santa Fe del Pino Aquifer,1562.0229212000324,18.914634207769176,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000348,MEX,-1.0,Mexico,0.0,0.0,1.5392424231899067,252.35322887419613,AMER,6.218141472692691,319,37.78636385473864,N070,1.0,Mexico; United States of America,8.144108224928636E-6,,29.39309440488688,-102.80304717660023,Serrania del Burro Aquifer,1560.8087417971035,19.24578773881373,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000349,USA,-1.0,United States,0.0,0.0,19.19215212108714,30.291963729493993,AMER,5.275974250709488,319,49.25392705609766,N070,1.0,Mexico; United States of America,3.505353733541872E-5,,29.405574227512744,-102.87338022449688,Serrania del Burro Aquifer,1546.2286209153194,19.986430023219665,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034a,MEX,1497.8737353829995,Mexico,5.332194630578547E-4,0.0,1.4087564425341081,269.43644615249843,AMER,5.875900560592127,367,3116.0117826134037,N071,1.0,Mexico; United States of America,0.0011453314417324235,,29.392547816448303,-101.4647929488522,Austin Formation / Austin Chalk,1512.5962102300252,28.999769173803383,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034b,USA,6647.437085421797,United States,0.002600234455277415,0.0,6.3119746424700605,89.86940937531658,AMER,4.6978011375422755,367,705.0647816537767,N071,1.0,Mexico; United States of America,6.332024795991111E-4,,29.66357560079096,-101.48123770092604,Austin Formation / Austin Chalk,1515.3313124028152,29.701722540204145,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034c,MEX,6034.767640330806,Mexico,0.011921520323772642,0.0,0.0,912.4899260953711,AMER,5.211178074960403,322,77.83915189866013,N075,1.0,Mexico; United States of America,0.08103210937105657,,29.24206479171061,-100.8437955322802,Presa La Amistad Aquifer,1434.981891766511,39.46673325281672,0.013029940224133365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034d,USA,3744.1999271376662,United States,0.00400742840387059,0.0,1.6496028066616422,623.2993042535611,AMER,4.330319616850745,322,383.8668420565347,N075,1.0,Mexico; United States of America,0.007450795541803133,,29.372699771516714,-100.75048781912979,Presa La Amistad Aquifer,1440.315354094517,40.00256162535242,0.001440276149414436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034e,MEX,5947.536088600108,Mexico,0.08416413900080096,0.7636203827424102,2.0169911269803276,475.2209054191084,AMER,2.8903618721236755,323,5430.728620992953,N076,1.0,Mexico; United States of America,0.022296127283590494,,28.342676474681742,-100.61899428219576,Allende-Piedras Negras Aquifer,1358.661348460181,36.72117091698686,0.0015456229250442157,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000034f,USA,3524.6613278664076,United States,0.0059730497362632745,0.0,4.355532507076528,155.65500032032824,AMER,4.032834689388609,323,1601.808979095074,N076,1.0,Mexico; United States of America,0.02605169279846359,,29.101335513284155,-100.50430146327028,Allende-Piedras Negras Aquifer,1408.3863070450798,41.15027278033706,9.587977526320298E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000350,MEX,5567.087448012888,Mexico,3.073129639069963E-4,0.0,2.749706381349638,170.31135985383955,AMER,1.9209524773642914,320,2887.4379499894285,N082,1.0,Mexico; United States of America,0.0017078689355908793,,27.228712928143658,-99.7466307581222,Carrizo-Wilcox Aquifer,1440.981330335721,41.1438094569786,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
