"","Aquifer","CC","CS_max","CS_min","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","compact","crpkHaKm2","elev","elong","lat_c","lon_c","m_per_year","ntl","perim_km","pet_mm","pop","prec_mm","slope","urbkHaKm2","nW","mean_dist_LB_km","mean_GWSlp","Broader","Details","TB","dist_to_LB_km"
"1310","Semelghan Plain","IRN",6055.62402711659,1958.11116665947,0.0386370915434643,0,0,197.229130908816,1.92300052894632,287.504535870057,0.236482152540266,0.0483793215927014,861.166283450458,1.68156072548301,37.5318637311775,56.8307251678279,0.15116667,1.59168477648692,123.602739798529,1131.27107133055,17.4886069211712,365.830390442126,2.84461840072463,0.00652688524381457,17,85.8300510885717,285.614196184232,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,86.0632271698307
"1311","Semirom Basin","IRN",5556,1480.41959010514,0.0105734694779178,0,0.721264231926896,148.797497027012,1.7257489099043,59.1159868960151,0.409541631849866,0.0342900542012896,2286.76946599468,1.21762806439083,31.2076300139415,51.6666800285602,0.8265625,0.352277746234112,42.5900721595154,1131.08087729323,0.0771446936842985,264.320044013739,1.72462313721105,0,4,385.587224359927,843.781270086765,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,385.216516786198
"1312","Semnan and Sorkhe Aquifers","IRN",5218.27219120581,1215.63806876714,0.00692991937125735,0,2.21377544787727,123.291287513247,3.45998685667261,1076.3995782326,0.340153043547548,0.00592566730311973,1131.82138099664,1.78642638002191,35.498541268175,53.3550781215085,0.39049786,3.78443597522453,199.413479247838,1358.03570686917,10.3038637006107,168.719953790758,1.28123146506532,0.0046275515632493,46,265.87699767896,478.82589610888,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,263.10934060567
"1313","Sendai River Basin","JPN",6106.81486965496,2648.75161903052,0.000148237446842225,0,0,647.593395252838,2.71638174720689,71.0359048551449,0.100047032419476,0.0179744410162281,18.3113025530578,1.10537249124642,35.4868788519069,134.220047221732,-0.06348214,4.23293731725782,94.458660982437,861.062848366868,101.335802621482,2020.62755812806,1.14037727488862,0.0595795727399941,10,777.720653365427,-68.4997033265338,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,778.457063409977
"1314","Serranias de Cuenca Aquifer","ESP",5826.39121087934,1891.75720633039,0.000180664808650715,143.580612819815,1.83614531719776,235.356615244873,4.56281585199436,2803.88209322812,0.43195355838093,0.0246347884521243,996.398311457113,1.03286504835021,39.8664792338149,-2.04929027870527,0.43308036,0.681745605599404,285.605309936405,1004.84087650233,1.52233561914575,421.441156589855,1.82721917344706,0.00039670817679089,4,460.241014586421,412.998521286743,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,462.302933081441
"1315","Sevier Desert","USA",2628.49070770365,526.885249250216,0.00260440025711156,0,12.8256659918745,126.214073234523,3.32104425910409,2559.18571253488,0.525978868530301,0.00815011204944908,1429.51409178957,1.2854056737504,39.3839626744395,-112.644102466755,0.16775845,0.456556935955564,247.270145853903,1162.00630154411,0.176568549626424,208.523596578188,0.43838583310986,0,62,954.498103122012,226.721174391354,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,947.488992520191
"1316","Seville-Carmona and Aljarafe and Guadalquivir Alluvial Aquifers","ESP",5352.21330685259,2462.01626931227,0.00635820633509155,202.14695968181,0,789.057278991653,3.00553852536959,8846.85314861054,0.424534064717826,0.0475123165455347,165.844289458637,2.03434650591011,37.4777249644245,-5.26806100697305,-0.01852381,3.4921251749441,511.732581859947,1188.69330552915,13.3947595035779,500.394169522414,1.0606868142919,0.00429351411896387,30,163.901653583779,-70.0063416044571,"Guadalquivir Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,184.171852023979
"1317","Seyedan-Farooq Aquifer","IRN",6579.5077728104,1444.57952136817,0,0,1.94009194057346,122.431839734471,6.2949773081352,200.387758819593,0.392131093677801,0.0572673897945886,1667.99234572919,1.29591342186525,29.9176707192956,53.0554246852821,1.57111111,2.48993661903662,80.1354879490974,1411.10629999446,4.64581825625658,215.970972898219,3.28243769521464,0.00133730472083926,14,511.65280815253,1787.58093067572,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,511.937530738752
"1318","Seymour-Blaine Aquifer System","USA",9874.15450914539,4603.58796540005,0.00224875646485635,18.6827990907133,9.13043820428577,198.104741566159,1.07448561607766,38626.692702962,0.216287694478135,0.0229162723934844,535.381559285457,1.14389521154707,33.6088244004719,-99.9697735582248,0.08420574,0.651105807289765,1498.07235118834,1509.02885130832,0.579094487331265,617.443441970786,0.505770539579935,0.000534298592669009,272,607.565760459024,140.634602318461,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,529.031157476874
"1319","Shah Gheyb Basin","IRN",3382.58348964621,1192.60779668493,0.0016858198446209,0,0.283062375604898,166.040040858018,3.03572290834804,186.125941228332,0.237536668600047,0.00335182917902473,792.897687807596,3.19297538014996,28.048780492635,54.7316765506866,0.35392857,0.45296004361424,99.2300145072672,1743.07125404852,5.33471775294037,144.49572200813,1.89301752417371,0,4,294.486920756091,406.18304357311,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,291.785250861794
"1320","Shahdad Basin","IRN",1509.69016897552,327.36093119293,0.0025798390359853,0,17.6225932487613,83.2008499856974,3.00302313622928,1984.01731003627,0.638032071613482,0.000805240527666709,554.697514404806,1.04646813758421,30.3224961538921,57.7969163494335,0.108,0.442540850717717,197.677120233182,1881.22279609518,2.214248377879,106.995715931849,1.85667716508548,0,9,351.03793048099,218.338450832302,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,347.629960964153
"1321","Shahindej Basin","IRN",5793.9200740569,2094.90226947653,0.0052243305211772,0,7.95320736003735,87.4918073526732,2.01018282277705,756.648910078014,0.146449719430515,0.0452176982040686,1383.88047764211,1.09520302189955,36.802098061101,46.3933926373027,0.0825,1.50810791569879,254.804952820236,1095.15561188309,9.08899477928392,356.471941260778,1.9470793809657,0.00101450757744806,45,130.506341240139,158.974119448923,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,133.98749840551
"1322","Shahr-Babak Plain","IRN",3839.91066579483,751.578561020378,0.00521411093289873,0,4.70612894725574,98.3101553333572,3.00435822857688,2946.16232127387,0.342341668042194,0.00110496575273674,1827.7894329189,1.80386223542804,30.1012966474214,55.0829318635028,0.27,0.815875215548944,328.854195018937,1441.66515020579,1.60435113515491,136.874150681441,0.716064434545164,0.000757854543331192,71,517.751785522811,263.755644938617,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,522.619899784745
"1323","Shahrekord Plain","IRN",4463.06613347439,1272.52489911607,0.0170247503984746,0,0.139212569198297,159.765468229828,3.68900822787358,575.412386366644,0.0724551001382567,0.0359216867684064,2130.20857170784,1.00201148246795,32.334545738562,50.8298715120571,0.8798125,4.90816574786238,315.907585826404,1140.89188734767,27.3159413222012,328.565727563708,2.27760119369276,0.00879246981140143,34,339.070754426009,944.274542482467,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,337.786155030239
"1324","Shahreza Plain","IRN",3245.67883596237,558.154696002871,0.00802527797519439,17.8164668954847,3.39224673593501,106.022325318774,3.7737469100674,1495.98670952336,0.290440724594971,0.00658968420196335,2029.12432421618,1.18381216655377,31.8138013355503,51.9378109255939,0.23666667,1.48538471992439,254.413436259172,1271.86054813195,6.15243317830967,179.648704211334,1.93520732539056,0.00172694850082695,25,446.221677535631,320.534360508935,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,445.232270896321
"1325","Shahroud Plain","IRN",3513.53851282491,650.131508990455,0.0136395069407213,0,5.03922842887423,117.218152032079,2.44159023154366,662.071950718806,0.490835162244626,0.00873208595828105,1251.21407072987,1.99309675446599,36.3292897627256,54.931505466217,0.5744958,4.20265055384694,130.193617123215,1224.14886019811,19.1882724234285,166.942204748879,1.29319016391735,0.0047410005794842,30,155.201247870783,589.494308979146,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,155.319359593863
"1326","Shamil Aquifer","IRN",1785.11025939056,457.963137256803,0.00424632230900771,0,7.57475068379796,90.9055306948722,4.15245249026559,1794.30210469937,0.538228207192115,0.00176016938634528,30.860275856725,1.38567093064686,27.3387749961795,56.7652783100791,0.39512897,1.13810280458763,204.677209885351,1655.98684475075,4.41040839550707,149.600733021139,0.359251515507897,0.000487559467367932,54,181.463313869246,379.831167462488,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,172.284590002857
"1327","Shandan Basin and Middle Heihe Reaches","CHN",4062.47781650956,619.301093528056,0.00223887814031516,32.6868111595134,6.33234520197528,189.479965602609,2.48379216358399,4115.77339522971,0.499444236092108,0.0329962565551076,2203.3247072056,1.3214488356526,38.5208564715441,100.927618513837,0.2875,0.467686871271936,321.800827873899,742.698559921467,4.07957543834969,278.263765686195,1.75043483719243,0.00244122216639961,1,556.180909602084,287.499994039536,"Heihe Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,555.511422318006
"1328","Sharif Abab and Masileh Aquifers","IRN",5742.36271334049,1389.20936540831,0.0170270939029476,5.68595006213027,5.06462095114823,139.806233206241,3.5944964261818,605.476468361038,0.580380024987571,0.0171292584261776,839.89649733955,1.5061241280073,34.766495282136,51.1242537009324,0.66733333,0.929821898050737,114.497851689388,1456.98083347092,0.189179122345574,120.888746101463,0.292707099358136,0,23,472.622734527204,686.365486162043,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,471.117202276853
"1329","Shasta Valley","USA",6207.6866972435,1887.07637982952,0.004800777734293,98.5874277919676,0.898019314615525,357.684651158532,3.28817184367361,1278.0042313316,0.550608069875232,0.0115498153181959,938.112525518844,1.14330865255779,41.6336985553161,-122.446021613767,0.02012084,0.565722579172624,170.785026617207,1014.91878657909,1.03491226534428,519.74204418239,3.05451994674773,0.000447857153801964,80,1187.86977324518,41.4939037063764,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,1168.89870593903
"1330","Shawnee Hills","USA",7649.07021540663,3536.71326096742,0.000199451831050596,48.7127130228941,0.509287753247186,357.252417782375,3.29062718259772,22899.8968383244,0.271312055282446,0.0210039931490056,158.782649762495,2.60387563231648,37.4411286044607,-87.3618841550515,-0.039245,0.915187217986795,1029.88124487764,918.31127919243,1.26927769931039,1336.47950028591,0.709315248616223,0.000466199161221931,37,723.610295431705,-61.5517461406918,"Interior Low Plateaus","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,798.612585085466
"1331","Shazand Plain","IRN",4135.28538232299,1086.51958910181,0.0457422091782909,0,0.25468811032525,154.451582481421,4.42969180278396,430.404146783772,0.229244528274511,0.0473775857509872,1932.54890037346,1.33582873862994,33.9773319050635,49.4454578230912,0.30096154,10.3060052765687,153.600866700847,1140.78836615809,13.2051652862784,388.909389296207,2.83294049165398,0.00567893240564525,23,303.788744749156,264.787208931244,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,304.499575183244
"1332","Shigenobu-gawa Alluvial Fan","JPN",9981.70984084745,5167.37158161757,0.000904973164216116,143.063609845965,0,619.701499411494,1.18610443000188,190.858299091219,0.104765310053825,0.016832169016802,50.4986609351279,1.34148231690716,33.8096410134517,132.775002935127,-0.00177083,6.88642747516412,151.30445141319,897.47688051902,158.315629713286,1564.2118448813,1.53233229077308,0.0773962759123979,8,812.909756266108,40.8368711712094,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,808.270793697603
"1333","Shihezi Area","CHN",4904.52660739551,978.88687527492,0.0155853079884253,166.405984708315,0,871.456852688289,2.02351402644754,823.15577838106,0.531721057160673,0.0498928516606931,466.698944955377,1.32769585142847,44.3262752017734,86.0281564606774,0.55545455,3.97106115725068,139.47745612124,919.918256664653,44.759868139833,203.44823359873,0.563510776696967,0.0127090876637028,2,416.00855049674,555.4545455,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,408.446317597209
"1334","Shiramin Basin","IRN",4801.88242046573,1660.65642993149,0.00443017576109406,175.448343719252,0.157196540513806,87.7241718596261,4.33582048759156,56.7711470373558,0.25516229837051,0.00895297456494041,1343.07138952662,1.23130733676553,37.633274996215,45.8481177077826,-0.01,1.28401822282295,52.8762337544167,1046.96738125764,1.91401866833902,303.403848559529,2.24944994064893,0,19,123.598797546328,-6.23899428775026,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,125.11171021495
"1335","Shiraz Plain","IRN",8412.09840134873,3298.52406307627,0.0197662448145139,0,0,4960.14923286766,2.02769046993739,401.955111939151,0.405059874105574,0.019426574679788,1532.197802384,1.3934328837963,29.570587283337,52.5889059985585,0.56975,23.3680533440135,111.669378340429,1485.08156809331,196.445262404415,328.812356723507,1.50875348695857,0.045199322770932,41,460.997350665058,616.478825379341,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,463.126981381956
"1336","Shirvan Plain","IRN",5440.09107734952,1501.08444405946,0.0194338064907465,0,1.78563746393893,185.356642865915,2.53061349800881,354.472261097886,0.367848104014245,0.0384736434049371,1116.44822020666,2.64171004987628,37.4007854238679,57.9659344763576,0.48546875,3.23460649691875,110.042842186117,1099.22913719483,26.8677343816399,288.97166655912,1.17793455612703,0.00496597636444975,17,51.0183857200989,642.34547371364,"Shirvan-Quchan Plain","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,49.0038813279117
"1337","Shomali Basin","AFG",6356.96415288577,2294.60442101997,0.0110397338975661,0,0,457.771779651736,4.25372029350564,733.297431922642,0.206944032017098,0.0173876806343931,1636.88369729493,1.02873581355886,34.8350984454181,69.1818753349119,-0.32,3.28129687368367,211.017542428577,1039.7496011257,48.7459689271844,457.847138229858,1.91229635553995,0.019260368026065,13,131.769517262829,-260.810895664229,"Kabul Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,134.169864979449
"1338","Shoqan Plain","IRN",5245.62345113953,1607.19976525268,0.00308967262610458,0,1.32988438371209,154.78896805549,3.24308498088992,329.917091476515,0.384172733242305,0.00977495415497657,1307.62908507526,3.68258104288218,37.3261459474952,56.7059150303411,0.1975,0.469941635450601,103.882901393816,1104.23531326096,0.362415477179966,365.755793751876,2.16865379167287,0,9,109.033675591238,267.328474958,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,113.49969381019
