"","Aquifer","Country","area_km2","nWells","beta_AveDepletion","se_AveDepletion","p_AveDepletion","beta_distTrend","se_distTrend","p_distTrend","lat_c","lon_c","urbkHaKm2","CropSuitIndex","probBorderRiver","RDS_mainDist","SoitTerrainSuit","prec_mm","pet_mm","dist_to_LB_km","depletion_m_yr","TransboundaryAquifer"
"732","Madera Basin","USA",1661.63349681339,169,842.910774365638,60.1322712921897,4.62060139409765e-30,13.4873595287145,5.8836141769291,0.0231328342747865,36.9476171583144,-120.087551722923,0.00245530843191827,7008.3065743163,0,1.49250793823923,1.61861625039995,334.579836294213,1295.64054908879,683.065793569667,0.69224227,FALSE
"733","Madhupur Tract and Eastern Floodplains","BGD",19249.3809260805,70,93.7679724523093,8.89676340772138,5.11297617597338e-16,-0.578378862505215,0.28131000864952,0.0436219314872594,24.3894881844935,90.2324145113084,0.0671546405846543,6955.21832650515,0.0714285714285714,0,2.08292876409528,2200.01904441886,1076.62264530669,94.0518201955568,0.07937624,TRUE
"734","Madison Aquifer","USA",2004.60676796279,1,-10.4019995778799,NA,NA,NA,NA,NA,47.4669346471411,-111.205464835425,0.00243427315630449,8234.64239677199,0,26.7962797038344,1.19738615319837,382.092324046492,842.984265068163,255.734917423951,-0.010402,FALSE
"735","Madrid-Talavera Detrital Aquifer","ESP",6058.62320613177,65,-261.901192727636,58.5659005808085,3.24292208524297e-05,-1.49248390304299,2.33899876218486,0.525729929905598,40.1711229468948,-4.06497995636257,0.012947772513871,6766.53311322339,0.569230769230769,0,2.54855447968178,381.054160421773,1026.70951796098,303.872595949866,-0.142,FALSE
"736","Mahabad Plain","IRN",235.528568283395,24,104.615419340837,36.0020260266956,0.00796327416702241,18.9180140021441,12.7977907622529,0.153522855383711,36.9272749903001,45.7499664337167,0,5138.09723089183,0,4.93077874914117,2.01127564911349,361.596011365699,1085.62092788567,83.0639307379216,0.04565972,FALSE
"737","Mahanadi Basin","IND",6177.36925692866,21,164.901927876239,51.4976279898852,0.00447444379965835,0.678769250151241,3.61895113286677,0.853210332644152,22.2458867470854,83.1976792098915,0.0048742593239832,8616.21445192883,0.19047619047619,0.50890637450997,2.05960681907592,1528.71410431651,1251.77086007525,595.989297187794,0.128125,FALSE
"738","Mahanadi Delta","IND",8408.82941489445,41,115.717986819904,22.553370832533,7.79601609462668e-06,0.35914675174361,0.681120165077366,0.600980276231014,20.2492976941779,86.121485669292,0.0490517144242663,7215.04425305372,0,3.22554742243494,1.65725199804758,1508.8291918854,1188.20062035565,391.477033536167,0.1325,FALSE
"739","Mahidasht Plain","IRN",1100.21020168751,49,998.901747804417,142.487790237186,7.0871659322388e-09,-27.956930475906,8.53499046128806,0.0019847950912083,34.2335990010806,46.8878113245234,0,8392.4898833646,0.0612244897959184,17.0814783354623,1.46439620743808,487.102665935715,1314.18700128649,133.778814367159,0.5059375,FALSE
"740","Main Basin","USA",2243.81104142212,1,21.3360004127026,NA,NA,NA,NA,NA,47.5390766776611,-122.13876901511,0.0411100136040572,7306.49619159195,0,0.161927639953676,3.3392114729102,1233.71655155015,677.296769728518,244.525028059813,0.021336,FALSE
"741","Mal-Khalife Basin","IRN",63.7178785337555,9,429.031268936883,136.584991566889,0.0137816953908515,168.18812060571,89.8319063857224,0.103335190795454,31.2945659733937,51.2378726400854,0,3743.35981725568,1,3.765112046164,5.49808328519666,365.03649899025,1252.59022602754,345.273313385513,0.32825,FALSE
"742","Malad Valley","USA",524.943980157467,8,11.8764278080883,83.0608947037665,0.89033117707853,-0.91859475902887,5.01861650636419,0.860797037020851,42.0643394704792,-112.252167584742,0,7405.35446743286,0,3.88535512196549,1.69041716698299,385.902321689693,961.830045749914,1103.89131181454,-0.01784587,FALSE
"743","Malahat Basin","IRN",1018.52889200993,4,618.809528470348,117.302006033026,0.0132802462975004,-0.419629420008948,114.554350240472,0.997409772632368,33.9019126054325,50.5481242774517,0.00168240908914237,3336.8212320969,0,0.0300283311368509,4.03306672024442,207.851993920275,1297.35445856466,397.683816613878,0.64178571,FALSE
"744","Malayer Aquifer","IRN",826.479019061072,39,602.490182445002,98.3458022533769,3.82106549304929e-07,7.1869149676634,14.6202771795189,0.625925779095701,34.3287826727291,48.6685128978759,0.00354991585170572,5119.57178721141,0.41025641025641,2.44760709370064,2.70871199086529,314.584426378588,1164.13770712703,286.043352107302,0.5,FALSE
"745","Malekan Aquifer","IRN",856.843034985087,76,66.3379805572993,13.1963822109954,3.2933210532119e-06,8.40224955945327,1.33347288057445,1.91544915226333e-08,37.140144117341,46.0320243206928,0.00448583672218905,4676.29184522791,0,16.7647401341187,3.72470680759806,313.982238453484,1084.07011453296,124.457095187047,0.03115972,FALSE
"746","Malm Valangnian Aquifer","BGR",17241.657830971,16,24.6577037535779,43.7036980641469,0.580955720711955,0.506277805757354,1.66492239401772,0.765535950723518,43.733636327346,27.1888327393055,0.000872576312127606,9384.77125395332,0.6875,1.9733371266699,1.35420603031721,644.49385385919,804.59939800195,64.1889073614392,0.02866071,TRUE
"747","Malwa Plateau Gneiss Complex","IND",24006.6155383741,60,-185.370719117272,57.7246222293974,0.00214048923424756,-0.938625537015727,0.797395231192348,0.243957834663494,25.4463628635434,74.5429561101599,0.00505731338574643,8461.83312274903,0,0.28574357102059,1.20335209483667,812.759008411391,1352.89093302462,395.442726237676,-0.22833333,FALSE
"748","Mancha Occidental Aquifer","ESP",5619.61102263191,53,-1037.47811361017,124.624805096831,3.91776839543487e-11,2.17960134184768,2.23732839280461,0.334556382063318,39.1841315888682,-3.1883085261372,0.00148243549930263,6079.65025079897,0,0.0411637028420062,3.2067954027654,316.116955720891,1091.96215263263,419.733030186088,-0.9183125,FALSE
"749","Mancha Oriental Aquifer System","ESP",5921.35958048,37,-343.411832843243,117.316572076605,0.00589439697573702,10.9224195480304,9.73348234297873,0.26943852631885,39.1719213296379,-1.86151462469556,0.000759474263216915,5526.27262988286,0,0.494059711848181,3.63877542132997,331.92644589143,1105.26565602746,551.152627869226,-0.28404762,FALSE
"750","Manetin Basin","CZE",233.355863296527,1,4.99999988824129,NA,NA,NA,NA,NA,49.9767119850386,13.1837983760385,0,7038.46562793357,0,0,4.00404631138254,622.237399607784,553.765190261646,71.3744087351153,0.005,FALSE
"751","Mangaluru Coastal Aquifer System","IND",9367.02017652969,130,132.245894395909,17.1168402084297,2.72735328259924e-12,-0.10991288759516,0.198348455758726,0.580449617972865,12.8583687108916,75.0867580789831,0.0304936696374261,6886.11167265842,0,0.150036858882911,3.39746582160114,3966.05261449538,1290.0579600029,1418.91924226017,0.10879167,FALSE
"752","Manujan Basin","IRN",487.750682242409,19,1001.57103892939,103.996976287654,1.58840116712519e-08,39.2832921961724,7.14240154716259,3.90364742038601e-05,27.4475876916083,57.5896500941761,0.00205199015408337,3110.58843680338,0,4.58642999517705,3.69501321121565,109.664785284122,1698.21116805793,234.695714802496,1.0334375,FALSE
"753","Maragheh-Bonab Plain","IRN",555.464121316071,65,87.0604277015431,18.1062088175366,9.60641271879321e-06,-0.352008337978855,1.40715597908189,0.803280764629906,37.3809254612597,46.0554600201688,0.0138690390749142,5412.59005268727,0,5.70526759551114,1.88932872716278,308.111418462544,1076.46830178256,137.948015934328,0.06607143,FALSE
"754","Marana-Casinca Plain","FRA",140.440899347624,2,28.5937497392297,26.2955333726912,0.473360266078188,-3.25792675776243,NA,NA,42.5401256542375,9.47810611797948,0.0119654687036571,9804.00792835722,0,0,2.10673499568665,696.831079213528,1024.37764630484,288.115525685168,0.02859375,FALSE
"755","Marand Plain","IRN",767.805268413378,66,615.942784804862,85.0376475393008,6.44109404100847e-10,-38.8780129595942,18.6418675317479,0.0410145183879212,38.4773179474077,45.6406147195384,0.00469389244338292,6595.70262440695,1,1.92836545936618,1.87041965771381,401.279699090987,985.784006584207,63.6013195711246,0.37504762,FALSE
"756","Marbella-Estepona Coastal Aquifer","ESP",128.551002827266,4,33.0791170484738,18.4465891260911,0.170833434701184,1.46799305027009,7.19926819208407,0.857290600039042,36.4913095133553,-4.9404446313073,0.0606761365748109,6008.08718752296,0,0,2.42795583086453,591.472709640254,1121.30962844713,64.4769655152777,0.03667411,FALSE
"757","Maricopa-Stanfield Basin","USA",1208.61789199508,1,73.1600001454353,NA,NA,NA,NA,NA,32.9417553076542,-112.018250815558,0.00196882169842815,3224.91893911196,0,0.741990815343946,2.07728578065526,204.039096380311,1571.68528866912,161.922652818841,0.07316,FALSE
"758","Marsh Creek","USA",432.281976590972,8,-74.6934549949365,91.8182852687117,0.442722926615879,-14.7528198357357,10.8062633345,0.221157352857609,42.8685801386458,-112.376255880823,0.0086028714779702,7635.99303274609,0,1.47257676600394,1.96182608407153,358.504315790561,899.333128839904,982.604082161838,0.02904932,FALSE
"759","Marsh Valley","USA",204.917306724657,6,-71.5900936330134,118.181987496259,0.571116481440935,-15.2140398453265,7.68701835358917,0.118912294674995,42.4734803231677,-113.564408419325,0,4895.3584211713,0,4.31764869207278,2.34467476466941,348.394880158672,977.805418517795,1042.28376457681,-0.06832592,FALSE
"760","Marvast Basin","IRN",590.782738324473,29,672.538499713783,96.1355460708928,1.31475523501136e-07,17.1580109169004,11.6259741567203,0.151556384739026,30.3495529097277,54.1881667857085,0.000751287199718475,4533.02768949354,0,0.472474687973051,5.27730650508746,120.37520169557,1495.49757717798,582.897678611661,0.56208333,FALSE
"761","Marvdasht and Kharameh Plains","IRN",2559.25274785008,68,1184.09080379434,123.574297856262,3.51098236242885e-14,-13.9424099222801,4.03554237096454,0.000966823903889751,29.7712946557164,52.9657321698068,0.00517260557520207,7283.27126304053,0.941176470588235,4.08276022849101,3.68397772822596,225.508265950893,1448.4499713428,502.516111188622,0.79605556,FALSE
"762","Marveshkan Basin","IRN",408.086104304731,22,892.774880924146,121.517172361268,3.13687659061957e-07,-1.12116044893604,8.69164715242243,0.898651692103882,29.982189725139,53.847796894985,0,5299.69953983653,0,2.35074799067573,2.32114260083726,164.699920991921,1306.64887075956,555.029753407943,0.74424679,FALSE
"763","Maryland Western Shores","USA",7008.18979716266,402,121.332293109772,15.3432513590719,2.5672070967905e-14,0.732251988204705,0.28247056228877,0.00988254989119937,38.7497655475161,-76.6998954330503,0.0210615007281395,7053.63751832333,0,0.532148788464774,2.89655573321629,1230.94625540181,939.974394654394,646.090853446481,0.07528525,FALSE
"764","Mason Valley","USA",630.474303362276,75,144.521434943465,39.6495871553345,0.000494068141073229,4.02595775502963,4.5736645219001,0.381613861770381,38.9985827962582,-119.13169299036,0,4304.59496748548,0,7.48459588253664,2.62212965285684,130.447901317243,1229.89899480838,915.545001486392,0.06504214,FALSE
"765","Matanza-Riachuelo Aquifer System","ARG",2657.51633614247,90,61.3378049525507,23.9327792186914,0.0120589712604185,0.0738317310863221,0.506469486102485,0.884430635803744,-34.8704361038747,-58.6333074423478,0.031077792438269,4531.81666165253,0,0,5.09009667001344,1106.84322476861,1057.67259209075,102.17678913933,0.02527778,FALSE
"766","Mazapil and Cedros Basin","MEX",2100.74134463113,10,336.248813468341,145.968991620809,0.0467261385101678,5.23443186313175,9.52069814176942,0.597469875780264,24.6893825387943,-101.8796288745,0,1206.30458137519,1,1.65482151336006,3.32739344772946,350.153209308749,1372.73449413911,375.415418437714,0.18166667,FALSE
"767","Meacham Aquifer","CAN",2501.96731403479,2,-53.1537923961878,7.79889236112634,0.0927451133301168,-0.129629244069401,NA,NA,52.1322315199161,-106.06352624963,0,9600.10131538145,0,8.82450162048227,1.18547540848253,NA,582.609762737457,549.804691868639,-0.05315379,FALSE
"768","Mehraban Plain","IRN",464.060536837846,17,36.0297935728494,11.6495943922209,0.00698450277151823,-0.921871398794077,0.863418797950735,0.302539318064403,38.0730680213881,47.1487670875603,0.00107455093677398,5525.16403584468,0.823529411764706,3.66612928607098,2.27623962827747,401.281636212759,944.616276589322,132.062430710676,0.02178571,FALSE
"769","Mehrgerd Semirom","IRN",452.299388291461,30,489.933844149519,118.25400540322,0.000270928246407307,17.1796530981964,18.9567583234949,0.372534147511174,31.663809941215,51.5298844164941,0,3612.55287175974,0.866666666666667,0.65444027223903,3.23671668397752,355.2175969079,1090.45918740788,395.953962936338,0.21425,FALSE
"770","Mendez - San Fernando Aquifer","MEX",5924.66874747343,1,-26.4285709708929,NA,NA,NA,NA,NA,25.2443626395537,-98.9566621976937,0,5040.15267909789,1,0.233175975306762,2.65843361293934,633.270332607801,1362.4916954793,126.573837216222,-0.02642857,FALSE
"771","Merced Basin","USA",2099.98792372767,429,531.91970641466,24.6155366259591,1.47905037930796e-70,-16.2845781411012,2.23456005366672,1.53829858194078e-12,37.2952910483096,-120.496018760383,0.00369065492123993,7268.31157700285,0,1.67530496532739,1.76172829988391,295.865490503553,1262.06376660133,747.725351331802,0.39804452,FALSE
"772","Mercury Valley","USA",122.179378878368,2,-17.3411765135824,3.87660851557083,0.14001385706341,-0.683206126858986,NA,NA,36.6109581600615,-116.011851678046,0,2595.72015232606,0,2.17999714692039,2.52043021819679,146.878040050733,1566.16238113172,537.087604501787,-0.01734118,FALSE
"773","Mesilla Valley","USA",980.260596539142,207,151.973462166406,12.7127138795027,2.31388498297889e-25,-0.337033510676329,0.539223663097408,0.53264337466224,32.1342273624233,-106.716559422522,0.016234529896936,6009.45727499857,0.0144927536231884,0.730244799926575,2.41881827125601,233.292391327105,1510.3467413744,46.1031995618624,0.1037844,FALSE
"774","Mesilla-Conejos-Medanos Basin","MEX",6533.3347874445,6,35.4781144760287,46.0539900493936,0.475890865987117,-7.70699885462403,8.49061200728979,0.415372745990063,31.4319606921339,-106.91245359322,0.000146305732879857,489.263451358232,0,8.21058538918435,2.1354822323871,209.528776582879,1513.84398980822,52.6708547027647,0.02062305,TRUE
"775","Mesilla-Conejos-Medanos Basin","USA",6533.3347874445,17,47.5942349514357,18.4415214316675,0.0201084946063039,-1.35904277254296,2.15596379876334,0.537941906180109,31.4319606921339,-106.91245359322,0.000146305732879857,489.263451358232,0,8.21058538918435,2.1354822323871,209.528776582879,1513.84398980822,9.80113498790557,0.02062305,TRUE
"776","Mexicali Valley","USA",2543.54913458027,108,28.1135138266155,10.6376459202764,0.00945561022210243,22.0385934279678,17.091084074175,0.200038169775317,32.4932159936748,-115.21711410591,0.00808581998073154,342.274580080558,0,0,2.31203868553276,58.1147131137143,1518.02199236062,1.66703837890146,0.0117346,TRUE
"777","Meymand Aquifer","IRN",170.526565223894,16,504.691148860549,126.924554770074,0.00121657095953781,20.1017437881945,35.486742443158,0.58005072473859,28.8760714651466,52.7742572177319,0.00134181102258337,9209.91075197492,0,0.437268765720964,1.73224587428893,251.375421911266,1444.72918261795,485.504641521785,0.27836538,FALSE
"778","Meymeh Plain","IRN",589.587052117719,17,295.308885110943,61.6060086360854,0.000198943149998725,-0.914733664466876,6.12381095594069,0.883248936600072,33.4321956580686,51.2014443862616,0.00152839798664735,2735.00570000997,0,3.9663290497258,2.72372954588259,169.606799025919,1176.6009698007,429.53139164332,0.25625,FALSE
"779","Mezguita Oasis","MAR",100.571306429548,2,-170.906253159046,158.259340426118,0.475552376526631,3409.93816059263,NA,NA,30.6968278535096,-6.35007381926953,0.0162315952305054,1752.29976572959,0,0.118286272847605,4.82479919678715,263.05399066537,1804.52290170784,143.516622156482,-0.17090625,FALSE
"780","Mhamid Oasis","MAR",126.470560070863,4,146.292611514826,31.5611150644896,0.0189185792869876,-16.8320333267408,11.0955664092136,0.268546069557117,29.8356114562389,-5.65815246001113,0.00118345472281121,0,0,9.86031263187138,3.1955553169789,314.364350713291,2151.20367905531,31.3853330513191,0.14352273,FALSE
"781","Miahuatlan Aquifer","MEX",587.024206263673,16,-262.892854594829,230.078818048625,0.271106801803328,96.9749023593966,42.3431890702106,0.0380495275555264,16.4602283723598,-96.6827424349058,0.00342164637282817,10000,0,0,1.44040683732262,807.261861927538,1329.92140938149,516.844722432574,0.06857143,FALSE
"782","Miami Basin","IRN",2296.01380458622,68,805.238910303443,68.937109243004,8.16283389530336e-18,1.89889183617695,4.24107153484407,0.655807992467767,36.5832204037808,55.6626799342434,0,2728.95856245467,1,1.83305658107359,2.94184195760172,230.692342633094,1212.79645423357,161.69827370863,0.86833333,FALSE
"783","Miandarband Plain","IRN",355.109168221104,29,167.557831090097,40.6194351614352,0.000300225025243178,10.7188679268586,4.40227815984045,0.0217853389358064,34.5396028501702,46.9471592361754,0,9090.47715800559,1,0.423372099521996,1.72200130733195,526.231815301181,1303.1463751663,114.360329487316,0.13303846,FALSE
"784","Mianrahan Aquifer","IRN",154.269362582851,23,33.1088024461741,19.5098162995403,0.103794823201985,2.50781214261766,2.52936743838604,0.332739731493604,34.599389979795,47.3955895248743,0,5753.31630672927,1,2.55835456410137,2.22619718309859,452.720810961091,1231.64130759868,150.950577501656,0.01458333,FALSE
